subject	run	trial	texture	category	image	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp	Onsets	responseKey	responseTime	accuracy
101	9	1	11	bathroom	labelme_sfxiulhjbhlyiyt.tif	34044.705287	34044.963691	34046.949606	13-Mar-2025 17:16:26	34040.690919	4.014368	none	NaN	NaN
101	9	2	24	bathroom	sun_agrwbmhcpmfuwmsg.tif	34046.955329	34047.213669	34049.199157	13-Mar-2025 17:16:26	34040.690919	6.264410	none	NaN	NaN
101	9	3	60	bathroom	sun_azqyogdvyhahyram.tif	34049.205299	34049.463657	34051.449227	13-Mar-2025 17:16:26	34040.690919	8.514380	6	34052.744749	1.000000
101	9	4	19	bathroom	sun_aclfzgynxzxlbepz.tif	34058.480240	34058.738965	34060.724722	13-Mar-2025 17:16:26	34040.690919	17.789321	none	NaN	NaN
101	9	5	14	bathroom	sun_abapwbhyhkfixyex.tif	34060.739044	34060.997386	34062.983529	13-Mar-2025 17:16:26	34040.690919	20.048125	none	NaN	NaN
101	9	6	15	bathroom	sun_abjtwfukuwddzted.tif	34062.988477	34063.247365	34065.232571	13-Mar-2025 17:16:26	34040.690919	22.297558	none	NaN	NaN
101	9	7	21	bathroom	sun_aggnnqpdorgxpvce.tif	34065.238969	34065.497296	34067.483668	13-Mar-2025 17:16:26	34040.690919	24.548049	none	NaN	NaN
101	9	8	38	bathroom	sun_anhioqovhscjqqwb.tif	34067.497325	34067.755569	34069.741660	13-Mar-2025 17:16:26	34040.690919	26.806406	none	NaN	NaN
101	9	9	44	bathroom	sun_apkruvsevgegsdwp.tif	34069.746782	34070.005601	34071.990673	13-Mar-2025 17:16:26	34040.690919	29.055863	none	NaN	NaN
101	9	10	56	bathroom	sun_awnqiikzaispgmwo.tif	34071.997249	34072.255082	34074.241825	13-Mar-2025 17:16:26	34040.690919	31.306330	none	NaN	NaN
101	9	11	16	bathroom	sun_acduarbnmmoglmiv.tif	34074.255620	34074.513896	34076.499949	13-Mar-2025 17:16:26	34040.690919	33.564700	6	34077.837986	1.000000
101	9	12	45	bathroom	sun_apkxzenqapsujocq.tif	34083.530057	34083.788392	34085.774025	13-Mar-2025 17:16:26	34040.690919	42.839138	none	NaN	NaN
101	9	13	18	bathroom	sun_acgyywnybuveqsro.tif	34085.780042	34086.038378	34088.024072	13-Mar-2025 17:16:26	34040.690919	45.089122	none	NaN	NaN
101	9	14	20	bathroom	sun_afcoljnjfoxjtgja.tif	34088.029944	34088.288362	34090.274006	13-Mar-2025 17:16:26	34040.690919	47.339025	none	NaN	NaN
101	9	15	49	bathroom	sun_asfwthctfqerjvxr.tif	34090.280004	34090.538350	34092.524391	13-Mar-2025 17:16:26	34040.690919	49.589084	none	NaN	NaN
101	9	16	31	bathroom	sun_akiytfaagpdsphgz.tif	34092.529916	34092.788322	34094.773936	13-Mar-2025 17:16:26	34040.690919	51.838997	none	NaN	NaN
