subject	run	trial	texture	category	image	responseKey	responseTime	trialOnset	itiOnset	trialEnd	date	triggerTimeStamp
001	8	1	32	bathroom	SHINEd_sun_aleqenyvunhactkl.tif	none	NaN	185363.795164	185364.053938	185366.041486	21-Oct-2024 12:45:56	21-Oct-2024 12:45:47
001	8	2	24	bathroom	SHINEd_sun_agrwbmhcpmfuwmsg.tif	none	NaN	185366.053991	185366.311973	185368.300052	21-Oct-2024 12:45:58	21-Oct-2024 12:45:47
001	8	3	21	bathroom	SHINEd_sun_aggnnqpdorgxpvce.tif	none	NaN	185368.312291	185368.570476	185370.558479	21-Oct-2024 12:46:00	21-Oct-2024 12:45:47
001	8	4	13	bathroom	SHINEd_sun_aavhrsfjbserjtht.tif	none	NaN	185370.570252	185370.828196	185372.816826	21-Oct-2024 12:46:02	21-Oct-2024 12:45:47
001	8	5	19	bathroom	SHINEd_sun_aclfzgynxzxlbepz.tif	none	NaN	185372.836562	185373.094841	185375.083202	21-Oct-2024 12:46:05	21-Oct-2024 12:45:47
001	8	6	17	bathroom	SHINEd_sun_acegryoqftbzowsg.tif	none	NaN	185375.095092	185375.353275	185377.341156	21-Oct-2024 12:46:07	21-Oct-2024 12:45:47
001	8	7	53	bathroom	SHINEd_sun_ausgutylgojavyoq.tif	none	NaN	185377.353301	185377.611481	185379.599370	21-Oct-2024 12:46:09	21-Oct-2024 12:45:47
001	8	8	129	livingroom	SHINEd_livingroom_025.tif	6	185380.176312	185379.611499	185379.869945	185381.858006	21-Oct-2024 12:46:11	21-Oct-2024 12:45:47
001	8	9	45	bathroom	SHINEd_sun_apkxzenqapsujocq.tif	none	NaN	185381.870054	185382.128374	185384.116696	21-Oct-2024 12:46:14	21-Oct-2024 12:45:47
001	8	10	48	bathroom	SHINEd_sun_aqrpegblszgcoujh.tif	none	NaN	185384.128243	185384.387500	185386.374282	21-Oct-2024 12:46:16	21-Oct-2024 12:45:47
001	8	11	11	bathroom	SHINEd_labelme_sfxiulhjbhlyiyt.tif	none	NaN	185386.386591	185386.644788	185388.632863	21-Oct-2024 12:46:18	21-Oct-2024 12:45:47
001	8	12	56	bathroom	SHINEd_sun_awnqiikzaispgmwo.tif	none	NaN	185388.644891	185388.903425	185390.890891	21-Oct-2024 12:46:20	21-Oct-2024 12:45:47
001	8	13	44	bathroom	SHINEd_sun_apkruvsevgegsdwp.tif	none	NaN	185390.902960	185391.161572	185393.148840	21-Oct-2024 12:46:23	21-Oct-2024 12:45:47
001	8	14	59	bathroom	SHINEd_sun_axyrejkiiaqiurjk.tif	none	NaN	185393.161356	185393.419736	185395.408112	21-Oct-2024 12:46:25	21-Oct-2024 12:45:47
001	8	15	116	livingroom	SHINEd_livingroom_007.tif	6	185396.131537	185395.419823	185395.678276	185397.665848	21-Oct-2024 12:46:27	21-Oct-2024 12:45:47
001	8	16	43	bathroom	SHINEd_sun_apjevzvycyhuqghb.tif	none	NaN	185397.678165	185397.936434	185399.924327	21-Oct-2024 12:46:29	21-Oct-2024 12:45:47
001	8	17	14	bathroom	SHINEd_sun_abapwbhyhkfixyex.tif	none	NaN	185399.936341	185400.195257	185402.182541	21-Oct-2024 12:46:32	21-Oct-2024 12:45:47
001	8	18	60	bathroom	SHINEd_sun_azqyogdvyhahyram.tif	none	NaN	185402.195125	185402.453232	185404.441673	21-Oct-2024 12:46:34	21-Oct-2024 12:45:47
001	8	19	124	livingroom	SHINEd_livingroom_019.tif	6	185405.068829	185404.453552	185404.711653	185406.699760	21-Oct-2024 12:46:36	21-Oct-2024 12:45:47
001	8	20	31	bathroom	SHINEd_sun_akiytfaagpdsphgz.tif	none	NaN	185406.711900	185406.969870	185408.958278	21-Oct-2024 12:46:39	21-Oct-2024 12:45:47
001	8	21	27	bathroom	SHINEd_sun_ahcvzmoyaycdoftf.tif	none	NaN	185408.970539	185409.228179	185411.216933	21-Oct-2024 12:46:41	21-Oct-2024 12:45:47
001	8	22	12	bathroom	SHINEd_sun_aapitsgbtktqubfy.tif	none	NaN	185411.228155	185411.486604	185413.474398	21-Oct-2024 12:46:43	21-Oct-2024 12:45:47
001	8	23	58	bathroom	SHINEd_sun_axxbkopsgyouuebh.tif	none	NaN	185413.486491	185413.745295	185415.732337	21-Oct-2024 12:46:45	21-Oct-2024 12:45:47
001	8	24	35	bathroom	SHINEd_sun_alotolagknyrgtsk.tif	none	NaN	185415.744887	185416.003237	185417.991017	21-Oct-2024 12:46:48	21-Oct-2024 12:45:47
001	8	25	46	bathroom	SHINEd_sun_apmqjbnwghzuhhzh.tif	none	NaN	185418.003523	185418.261452	185420.249898	21-Oct-2024 12:46:50	21-Oct-2024 12:45:47
001	8	26	41	bathroom	SHINEd_sun_aoybiabnpadelefl.tif	none	NaN	185420.261685	185420.519875	185422.508206	21-Oct-2024 12:46:52	21-Oct-2024 12:45:47
001	8	27	23	bathroom	SHINEd_sun_aghyqhbptboemmoq.tif	none	NaN	185422.520429	185422.778802	185424.766627	21-Oct-2024 12:46:54	21-Oct-2024 12:45:47
001	8	28	54	bathroom	SHINEd_sun_auzqhkafidnkrwmo.tif	none	NaN	185424.778358	185425.036494	185427.024545	21-Oct-2024 12:46:57	21-Oct-2024 12:45:47
001	8	29	133	livingroom	SHINEd_livingroom_031.tif	6	185427.633858	185427.036257	185427.294871	185429.282703	21-Oct-2024 12:46:59	21-Oct-2024 12:45:47
001	8	30	39	bathroom	SHINEd_sun_anryaplzeujmzfkd.tif	none	NaN	185429.294668	185429.553334	185431.540664	21-Oct-2024 12:47:01	21-Oct-2024 12:45:47
001	8	31	55	bathroom	SHINEd_sun_avhrdrntsqrjzccq.tif	none	NaN	185431.553458	185431.811687	185433.799619	21-Oct-2024 12:47:03	21-Oct-2024 12:45:47
001	8	32	25	bathroom	SHINEd_sun_agyqfjcfkdcydepw.tif	none	NaN	185433.811743	185434.069752	185436.057810	21-Oct-2024 12:47:06	21-Oct-2024 12:45:47
001	8	33	149	livingroom	SHINEd_livingroom_060.tif	6	185436.992389	185436.069993	185436.328316	185438.315960	21-Oct-2024 12:47:08	21-Oct-2024 12:45:47
001	8	34	36	bathroom	SHINEd_sun_ambriybtogmepttm.tif	none	NaN	185438.327842	185438.586639	185440.574189	21-Oct-2024 12:47:10	21-Oct-2024 12:45:47
001	8	35	22	bathroom	SHINEd_sun_agguqiubmwhqqunb.tif	none	NaN	185440.587464	185440.844942	185442.833937	21-Oct-2024 12:47:12	21-Oct-2024 12:45:47
001	8	36	50	bathroom	SHINEd_sun_aspsyogrekjtfozg.tif	none	NaN	185442.844948	185443.103287	185445.091629	21-Oct-2024 12:47:15	21-Oct-2024 12:45:47
001	8	37	40	bathroom	SHINEd_sun_aofnryafpsjimzsb.tif	none	NaN	185445.103261	185445.361430	185447.349285	21-Oct-2024 12:47:17	21-Oct-2024 12:45:47
001	8	38	49	bathroom	SHINEd_sun_asfwthctfqerjvxr.tif	none	NaN	185447.361613	185447.619647	185449.608142	21-Oct-2024 12:47:19	21-Oct-2024 12:45:47
001	8	39	38	bathroom	SHINEd_sun_anhioqovhscjqqwb.tif	none	NaN	185449.620126	185449.878339	185451.866050	21-Oct-2024 12:47:21	21-Oct-2024 12:45:47
001	8	40	52	bathroom	SHINEd_sun_aunuadmjocsddsrl.tif	none	NaN	185451.877962	185452.136520	185454.123856	21-Oct-2024 12:47:24	21-Oct-2024 12:45:47
001	8	41	26	bathroom	SHINEd_sun_ahaulkltgpkeeemi.tif	none	NaN	185454.136136	185454.394455	185456.382668	21-Oct-2024 12:47:26	21-Oct-2024 12:45:47
001	8	42	141	livingroom	SHINEd_livingroom_048.tif	6	185457.022056	185456.394950	185456.652735	185458.641365	21-Oct-2024 12:47:28	21-Oct-2024 12:45:47
001	8	43	16	bathroom	SHINEd_sun_acduarbnmmoglmiv.tif	none	NaN	185458.652897	185458.912657	185460.898971	21-Oct-2024 12:47:30	21-Oct-2024 12:45:47
001	8	44	30	bathroom	SHINEd_sun_ajlawzvmubibwbpy.tif	none	NaN	185460.910985	185461.169285	185463.157012	21-Oct-2024 12:47:33	21-Oct-2024 12:45:47
001	8	45	15	bathroom	SHINEd_sun_abjtwfukuwddzted.tif	none	NaN	185463.169934	185463.427866	185465.416067	21-Oct-2024 12:47:35	21-Oct-2024 12:45:47
001	8	46	122	livingroom	SHINEd_livingroom_016.tif	6	185466.072053	185465.427737	185465.686342	185467.673765	21-Oct-2024 12:47:37	21-Oct-2024 12:45:47
001	8	47	37	bathroom	SHINEd_sun_amzlamotzwfkwjco.tif	none	NaN	185467.686406	185467.944827	185469.933087	21-Oct-2024 12:47:39	21-Oct-2024 12:45:47
001	8	48	51	bathroom	SHINEd_sun_atstyziqcmkahyxk.tif	none	NaN	185469.944840	185470.203169	185472.190690	21-Oct-2024 12:47:42	21-Oct-2024 12:45:47
001	8	49	20	bathroom	SHINEd_sun_afcoljnjfoxjtgja.tif	none	NaN	185472.202695	185472.461358	185474.448971	21-Oct-2024 12:47:44	21-Oct-2024 12:45:47
001	8	50	28	bathroom	SHINEd_sun_ahijqszoswveeyji.tif	none	NaN	185474.461505	185474.719455	185476.707939	21-Oct-2024 12:47:46	21-Oct-2024 12:45:47
001	8	51	42	bathroom	SHINEd_sun_apeeialkgkuxddgh.tif	none	NaN	185476.719679	185476.977506	185478.966337	21-Oct-2024 12:47:49	21-Oct-2024 12:45:47
001	8	52	34	bathroom	SHINEd_sun_alkosphxlxwjwgjd.tif	none	NaN	185478.977639	185479.235955	185481.223558	21-Oct-2024 12:47:51	21-Oct-2024 12:45:47
