subject	run	trial	texture	category	image	responseKey	responseTime	trialOnset	itiOnset	trialEnd	date	triggerTimeStamp
001	7	22	106	kitchen	SHINEd_sun_awcpdzzznmweyyhv.tif	none	NaN	185092.597308	185092.855887	185094.843694	21-Oct-2024 12:41:24	21-Oct-2024 12:40:29
001	7	23	154	livingroom	SHINEd_livingroom_083.tif	5	185095.496000	185094.856002	185095.114442	185097.102692	21-Oct-2024 12:41:27	21-Oct-2024 12:40:29
001	7	24	92	kitchen	SHINEd_sun_ahpczsiumwwocjkv.tif	none	NaN	185097.114187	185097.372640	185099.360076	21-Oct-2024 12:41:29	21-Oct-2024 12:40:29
001	7	25	105	kitchen	SHINEd_sun_avszsnwsbuqfgzbn.tif	none	NaN	185099.372725	185099.630712	185101.618967	21-Oct-2024 12:41:31	21-Oct-2024 12:40:29
001	7	26	76	kitchen	SHINEd_sun_acwjdupvyjsugpay.tif	none	NaN	185101.631093	185101.889270	185103.877186	21-Oct-2024 12:41:33	21-Oct-2024 12:40:29
001	7	27	101	kitchen	SHINEd_sun_aqeaevwwwjoqhzvl.tif	none	NaN	185103.889005	185104.147492	185106.135576	21-Oct-2024 12:41:36	21-Oct-2024 12:40:29
001	7	28	85	kitchen	SHINEd_sun_afuyedyxivkhecmu.tif	none	NaN	185106.147338	185106.405907	185108.393341	21-Oct-2024 12:41:38	21-Oct-2024 12:40:29
001	7	29	88	kitchen	SHINEd_sun_agubuxuukhzyzpdp.tif	none	NaN	185108.405542	185108.664293	185110.651691	21-Oct-2024 12:41:40	21-Oct-2024 12:40:29
001	7	30	157	livingroom	SHINEd_livingroom_089.tif	5	185111.566800	185110.664094	185110.922766	185112.910273	21-Oct-2024 12:41:42	21-Oct-2024 12:40:29
001	7	31	77	kitchen	SHINEd_sun_acxkpeoqbwcxfvip.tif	none	NaN	185112.922521	185113.180578	185115.168955	21-Oct-2024 12:41:45	21-Oct-2024 12:40:29
001	7	32	64	kitchen	SHINEd_sun_aadbddgrdsjugojn.tif	none	NaN	185115.180851	185115.439169	185117.426907	21-Oct-2024 12:41:47	21-Oct-2024 12:40:29
001	7	33	80	kitchen	SHINEd_sun_aegoxogugdkwpmpj.tif	none	NaN	185117.440909	185117.698043	185119.686868	21-Oct-2024 12:41:49	21-Oct-2024 12:40:29
001	7	34	79	kitchen	SHINEd_sun_admlmbcdswaszruo.tif	none	NaN	185119.697480	185119.955883	185121.943457	21-Oct-2024 12:41:51	21-Oct-2024 12:40:29
001	7	35	131	livingroom	SHINEd_livingroom_029.tif	5	185122.674139	185121.955429	185122.214234	185124.202023	21-Oct-2024 12:41:54	21-Oct-2024 12:40:29
001	7	36	110	kitchen	SHINEd_sun_azmutvzbxypaceni.tif	none	NaN	185124.214221	185124.471796	185126.460708	21-Oct-2024 12:41:56	21-Oct-2024 12:40:29
001	7	37	72	kitchen	SHINEd_sun_abpwyqmlzafvklqo.tif	none	NaN	185126.472552	185126.730417	185128.719092	21-Oct-2024 12:41:58	21-Oct-2024 12:40:29
001	7	38	90	kitchen	SHINEd_sun_ahdycvpopffkzzsu.tif	none	NaN	185128.730382	185128.988796	185130.976856	21-Oct-2024 12:42:01	21-Oct-2024 12:40:29
001	7	39	125	livingroom	SHINEd_livingroom_020.tif	5	185131.786667	185130.988795	185131.246911	185133.234712	21-Oct-2024 12:42:03	21-Oct-2024 12:40:29
001	7	40	75	kitchen	SHINEd_sun_acgtpgfybqjmzeyw.tif	none	NaN	185133.246766	185133.505321	185135.492767	21-Oct-2024 12:42:05	21-Oct-2024 12:40:29
001	7	41	68	kitchen	SHINEd_sun_aaxxjlsuzvqlgylf.tif	none	NaN	185135.505177	185135.763407	185137.751515	21-Oct-2024 12:42:07	21-Oct-2024 12:40:29
001	7	42	67	kitchen	SHINEd_sun_aarfiyshqohlwkmo.tif	5	185138.913283	185137.763636	185138.022070	185140.009970	21-Oct-2024 12:42:10	21-Oct-2024 12:40:29
001	7	43	83	kitchen	SHINEd_sun_aeqdocilnnpuvuhx.tif	none	NaN	185140.022576	185140.280754	185142.268923	21-Oct-2024 12:42:12	21-Oct-2024 12:40:29
001	7	44	102	kitchen	SHINEd_sun_auaiucuqpdausiva.tif	none	NaN	185142.280637	185142.538945	185144.527191	21-Oct-2024 12:42:14	21-Oct-2024 12:40:29
001	7	45	98	kitchen	SHINEd_sun_akchetnepxlcxhsu.tif	none	NaN	185144.539237	185144.796878	185146.785780	21-Oct-2024 12:42:16	21-Oct-2024 12:40:29
001	7	46	74	kitchen	SHINEd_sun_acfmftudsenhrfhy.tif	none	NaN	185146.797004	185147.054950	185149.043398	21-Oct-2024 12:42:19	21-Oct-2024 12:40:29
001	7	47	71	kitchen	SHINEd_sun_abftihopvusyfakt.tif	none	NaN	185149.055315	185149.313880	185151.301212	21-Oct-2024 12:42:21	21-Oct-2024 12:40:29
001	7	48	63	kitchen	SHINEd_labelme_rykdqxenmhulbdn.tif	none	NaN	185151.313285	185151.571767	185153.559731	21-Oct-2024 12:42:23	21-Oct-2024 12:40:29
001	7	49	129	livingroom	SHINEd_livingroom_025.tif	6	185154.312654	185153.571721	185153.830144	185155.818166	21-Oct-2024 12:42:25	21-Oct-2024 12:40:29
001	7	50	87	kitchen	SHINEd_sun_agorklincwxrdtga.tif	none	NaN	185155.830527	185156.088824	185158.076575	21-Oct-2024 12:42:28	21-Oct-2024 12:40:29
001	7	51	65	kitchen	SHINEd_sun_aamedkxepzlwuxes.tif	5	185159.098151	185158.090017	185158.347166	185160.336497	21-Oct-2024 12:42:30	21-Oct-2024 12:40:29
001	7	52	144	livingroom	SHINEd_livingroom_052.tif	5	185161.085799	185160.346922	185160.606984	185162.593570	21-Oct-2024 12:42:32	21-Oct-2024 12:40:29
001	7	53	82	kitchen	SHINEd_sun_aenotlpyftoioydp.tif	none	NaN	185162.605958	185162.863195	185164.851972	21-Oct-2024 12:42:34	21-Oct-2024 12:40:29
001	7	54	78	kitchen	SHINEd_sun_adgqasybjyktddhj.tif	none	NaN	185164.864034	185165.122246	185167.110534	21-Oct-2024 12:42:37	21-Oct-2024 12:40:29
001	7	55	91	kitchen	SHINEd_sun_ahljzhgcdpomplvg.tif	none	NaN	185167.121905	185167.380065	185169.368057	21-Oct-2024 12:42:39	21-Oct-2024 12:40:29
001	7	56	99	kitchen	SHINEd_sun_akcjzhbbjlbogpdi.tif	none	NaN	185169.385579	185169.647303	185171.631712	21-Oct-2024 12:42:41	21-Oct-2024 12:40:29
001	7	57	96	kitchen	SHINEd_sun_ajcbwwvdlsvjyzje.tif	none	NaN	185171.647307	185171.905032	185173.893409	21-Oct-2024 12:42:43	21-Oct-2024 12:40:29
001	7	58	84	kitchen	SHINEd_sun_aexklacwqwezaorf.tif	none	NaN	185173.906168	185174.163706	185176.152192	21-Oct-2024 12:42:46	21-Oct-2024 12:40:29
001	7	59	15	bathroom	SHINEd_sun_abjtwfukuwddzted.tif	none	NaN	185182.201968	185182.466149	185184.448068	21-Oct-2024 12:42:54	21-Oct-2024 12:40:29
001	7	60	36	bathroom	SHINEd_sun_ambriybtogmepttm.tif	none	NaN	185184.463356	185184.722043	185186.709897	21-Oct-2024 12:42:56	21-Oct-2024 12:40:29
001	7	61	22	bathroom	SHINEd_sun_agguqiubmwhqqunb.tif	none	NaN	185186.722052	185186.980756	185188.968268	21-Oct-2024 12:42:59	21-Oct-2024 12:40:29
001	7	62	51	bathroom	SHINEd_sun_atstyziqcmkahyxk.tif	none	NaN	185188.980256	185189.238105	185191.226868	21-Oct-2024 12:43:01	21-Oct-2024 12:40:29
001	7	63	17	bathroom	SHINEd_sun_acegryoqftbzowsg.tif	none	NaN	185191.238440	185191.497016	185193.484895	21-Oct-2024 12:43:03	21-Oct-2024 12:40:29
001	7	64	29	bathroom	SHINEd_sun_ahqjwnzgolcaoidx.tif	none	NaN	185193.496884	185193.754841	185195.743469	21-Oct-2024 12:43:05	21-Oct-2024 12:40:29
001	7	65	46	bathroom	SHINEd_sun_apmqjbnwghzuhhzh.tif	none	NaN	185195.755323	185196.013544	185198.001473	21-Oct-2024 12:43:08	21-Oct-2024 12:40:29
001	7	66	37	bathroom	SHINEd_sun_amzlamotzwfkwjco.tif	none	NaN	185198.013527	185198.271503	185200.259715	21-Oct-2024 12:43:10	21-Oct-2024 12:40:29
001	7	67	49	bathroom	SHINEd_sun_asfwthctfqerjvxr.tif	none	NaN	185200.271840	185200.529684	185202.518249	21-Oct-2024 12:43:12	21-Oct-2024 12:40:29
001	7	68	42	bathroom	SHINEd_sun_apeeialkgkuxddgh.tif	none	NaN	185202.529809	185202.788089	185204.776426	21-Oct-2024 12:43:14	21-Oct-2024 12:40:29
001	7	69	28	bathroom	SHINEd_sun_ahijqszoswveeyji.tif	none	NaN	185204.787989	185205.046761	185207.034087	21-Oct-2024 12:43:17	21-Oct-2024 12:40:29
001	7	70	145	livingroom	SHINEd_livingroom_054.tif	5	185207.611799	185207.046548	185207.304626	185209.293283	21-Oct-2024 12:43:19	21-Oct-2024 12:40:29
001	7	71	32	bathroom	SHINEd_sun_aleqenyvunhactkl.tif	none	NaN	185209.304563	185209.563410	185211.551191	21-Oct-2024 12:43:21	21-Oct-2024 12:40:29
001	7	72	48	bathroom	SHINEd_sun_aqrpegblszgcoujh.tif	none	NaN	185211.563429	185211.821391	185213.809630	21-Oct-2024 12:43:23	21-Oct-2024 12:40:29
001	7	73	34	bathroom	SHINEd_sun_alkosphxlxwjwgjd.tif	none	NaN	185213.821718	185214.080077	185216.068194	21-Oct-2024 12:43:26	21-Oct-2024 12:40:29
001	7	74	39	bathroom	SHINEd_sun_anryaplzeujmzfkd.tif	none	NaN	185216.080046	185216.338248	185218.326650	21-Oct-2024 12:43:28	21-Oct-2024 12:40:29
001	7	75	12	bathroom	SHINEd_sun_aapitsgbtktqubfy.tif	none	NaN	185218.337991	185218.596701	185220.584409	21-Oct-2024 12:43:30	21-Oct-2024 12:40:29
001	7	76	30	bathroom	SHINEd_sun_ajlawzvmubibwbpy.tif	none	NaN	185220.596787	185220.855010	185222.843341	21-Oct-2024 12:43:32	21-Oct-2024 12:40:29
001	7	77	152	livingroom	SHINEd_livingroom_073.tif	5	185223.507761	185222.855243	185223.113805	185225.102617	21-Oct-2024 12:43:35	21-Oct-2024 12:40:29
001	7	78	31	bathroom	SHINEd_sun_akiytfaagpdsphgz.tif	none	NaN	185225.113315	185225.371827	185227.359992	21-Oct-2024 12:43:37	21-Oct-2024 12:40:29
001	7	79	55	bathroom	SHINEd_sun_avhrdrntsqrjzccq.tif	none	NaN	185227.371625	185227.629569	185229.617689	21-Oct-2024 12:43:39	21-Oct-2024 12:40:29
001	7	80	113	livingroom	SHINEd_livingroom_004.tif	5	185230.426763	185229.629701	185229.888039	185231.875770	21-Oct-2024 12:43:41	21-Oct-2024 12:40:29
001	7	81	43	bathroom	SHINEd_sun_apjevzvycyhuqghb.tif	none	NaN	185231.888474	185232.146326	185234.135049	21-Oct-2024 12:43:44	21-Oct-2024 12:40:29
001	7	82	19	bathroom	SHINEd_sun_aclfzgynxzxlbepz.tif	none	NaN	185234.146206	185234.404982	185236.392379	21-Oct-2024 12:43:46	21-Oct-2024 12:40:29
001	7	83	26	bathroom	SHINEd_sun_ahaulkltgpkeeemi.tif	none	NaN	185236.404765	185236.663206	185238.650701	21-Oct-2024 12:43:48	21-Oct-2024 12:40:29
001	7	84	18	bathroom	SHINEd_sun_acgyywnybuveqsro.tif	none	NaN	185238.663313	185238.921870	185240.909638	21-Oct-2024 12:43:50	21-Oct-2024 12:40:29
001	7	85	20	bathroom	SHINEd_sun_afcoljnjfoxjtgja.tif	none	NaN	185240.921152	185241.180145	185243.167342	21-Oct-2024 12:43:53	21-Oct-2024 12:40:29
001	7	86	133	livingroom	SHINEd_livingroom_031.tif	5	185243.876120	185243.180067	185243.440773	185245.425967	21-Oct-2024 12:43:55	21-Oct-2024 12:40:29
001	7	87	45	bathroom	SHINEd_sun_apkxzenqapsujocq.tif	none	NaN	185245.438132	185245.696083	185247.684521	21-Oct-2024 12:43:57	21-Oct-2024 12:40:29
001	7	88	53	bathroom	SHINEd_sun_ausgutylgojavyoq.tif	none	NaN	185247.696231	185247.954570	185249.942140	21-Oct-2024 12:43:59	21-Oct-2024 12:40:29
001	7	89	27	bathroom	SHINEd_sun_ahcvzmoyaycdoftf.tif	none	NaN	185249.955106	185250.212863	185252.201343	21-Oct-2024 12:44:02	21-Oct-2024 12:40:29
001	7	90	56	bathroom	SHINEd_sun_awnqiikzaispgmwo.tif	none	NaN	185252.213318	185252.470900	185254.459777	21-Oct-2024 12:44:04	21-Oct-2024 12:40:29
001	7	91	25	bathroom	SHINEd_sun_agyqfjcfkdcydepw.tif	none	NaN	185254.471687	185254.729634	185256.717848	21-Oct-2024 12:44:06	21-Oct-2024 12:40:29
001	7	92	126	livingroom	SHINEd_livingroom_022.tif	5	185257.418404	185256.729251	185256.987960	185258.975301	21-Oct-2024 12:44:09	21-Oct-2024 12:40:29
001	7	93	35	bathroom	SHINEd_sun_alotolagknyrgtsk.tif	none	NaN	185258.987440	185259.245952	185261.233668	21-Oct-2024 12:44:11	21-Oct-2024 12:40:29
001	7	94	24	bathroom	SHINEd_sun_agrwbmhcpmfuwmsg.tif	none	NaN	185261.245927	185261.504088	185263.492118	21-Oct-2024 12:44:13	21-Oct-2024 12:40:29
001	7	95	11	bathroom	SHINEd_labelme_sfxiulhjbhlyiyt.tif	none	NaN	185263.504186	185263.762286	185265.750079	21-Oct-2024 12:44:15	21-Oct-2024 12:40:29
001	7	96	59	bathroom	SHINEd_sun_axyrejkiiaqiurjk.tif	none	NaN	185265.763073	185266.020913	185268.009679	21-Oct-2024 12:44:18	21-Oct-2024 12:40:29
001	7	97	52	bathroom	SHINEd_sun_aunuadmjocsddsrl.tif	none	NaN	185268.021823	185268.279275	185270.267960	21-Oct-2024 12:44:20	21-Oct-2024 12:40:29
001	7	98	57	bathroom	SHINEd_sun_axldvoqbuvuggfmq.tif	none	NaN	185270.279254	185270.537460	185272.525608	21-Oct-2024 12:44:22	21-Oct-2024 12:40:29
001	7	99	16	bathroom	SHINEd_sun_acduarbnmmoglmiv.tif	none	NaN	185272.537720	185272.796219	185274.783582	21-Oct-2024 12:44:24	21-Oct-2024 12:40:29
001	7	100	158	livingroom	SHINEd_livingroom_090.tif	5	185275.521041	185274.795706	185275.054077	185277.041998	21-Oct-2024 12:44:27	21-Oct-2024 12:40:29
001	7	101	41	bathroom	SHINEd_sun_aoybiabnpadelefl.tif	none	NaN	185277.054541	185277.312947	185279.300389	21-Oct-2024 12:44:29	21-Oct-2024 12:40:29
001	7	102	21	bathroom	SHINEd_sun_aggnnqpdorgxpvce.tif	none	NaN	185279.312332	185279.570845	185281.558721	21-Oct-2024 12:44:31	21-Oct-2024 12:40:29
001	7	103	50	bathroom	SHINEd_sun_aspsyogrekjtfozg.tif	none	NaN	185281.571089	185281.829173	185283.817158	21-Oct-2024 12:44:33	21-Oct-2024 12:40:29
001	7	104	60	bathroom	SHINEd_sun_azqyogdvyhahyram.tif	none	NaN	185283.829029	185284.087450	185286.075180	21-Oct-2024 12:44:36	21-Oct-2024 12:40:29
001	7	105	141	livingroom	SHINEd_livingroom_048.tif	5	185286.713542	185286.087738	185286.346247	185288.334088	21-Oct-2024 12:44:38	21-Oct-2024 12:40:29
001	7	106	54	bathroom	SHINEd_sun_auzqhkafidnkrwmo.tif	none	NaN	185288.346039	185288.604394	185290.592243	21-Oct-2024 12:44:40	21-Oct-2024 12:40:29
001	7	107	44	bathroom	SHINEd_sun_apkruvsevgegsdwp.tif	none	NaN	185290.604489	185290.862784	185292.851048	21-Oct-2024 12:44:42	21-Oct-2024 12:40:29
001	7	108	47	bathroom	SHINEd_sun_apynckhmoftszqoq.tif	none	NaN	185292.862789	185293.121217	185295.109472	21-Oct-2024 12:44:45	21-Oct-2024 12:40:29
001	7	109	38	bathroom	SHINEd_sun_anhioqovhscjqqwb.tif	none	NaN	185295.120737	185295.379527	185297.367213	21-Oct-2024 12:44:47	21-Oct-2024 12:40:29
001	7	110	33	bathroom	SHINEd_sun_aljolscmmzydegqp.tif	none	NaN	185297.379466	185297.637373	185299.625829	21-Oct-2024 12:44:49	21-Oct-2024 12:40:29
001	7	111	111	livingroom	SHINEd_livingroom_001.tif	5	185300.302848	185299.637492	185299.895535	185301.884082	21-Oct-2024 12:44:51	21-Oct-2024 12:40:29
001	7	112	14	bathroom	SHINEd_sun_abapwbhyhkfixyex.tif	none	NaN	185301.896049	185302.154125	185304.142687	21-Oct-2024 12:44:54	21-Oct-2024 12:40:29
001	7	113	58	bathroom	SHINEd_sun_axxbkopsgyouuebh.tif	none	NaN	185304.154624	185304.412317	185306.400816	21-Oct-2024 12:44:56	21-Oct-2024 12:40:29
001	7	114	23	bathroom	SHINEd_sun_aghyqhbptboemmoq.tif	none	NaN	185306.412446	185306.670761	185308.658791	21-Oct-2024 12:44:58	21-Oct-2024 12:40:29
001	7	115	40	bathroom	SHINEd_sun_aofnryafpsjimzsb.tif	none	NaN	185308.671198	185308.929429	185310.917250	21-Oct-2024 12:45:00	21-Oct-2024 12:40:29
001	7	116	13	bathroom	SHINEd_sun_aavhrsfjbserjtht.tif	none	NaN	185310.929047	185311.187043	185313.175581	21-Oct-2024 12:45:03	21-Oct-2024 12:40:29
