subject	run	trial	texture	category	image	responseKey	responseTime	trialOnset	itiOnset	trialEnd	date	triggerTimeStamp
001	9	1	108	kitchen	SHINEd_sun_aymvwlarqodbwuoc.tif	none	NaN	185692.551203	185692.809482	185694.797555	21-Oct-2024 12:51:24	21-Oct-2024 12:51:16
001	9	2	78	kitchen	SHINEd_sun_adgqasybjyktddhj.tif	none	NaN	185694.809639	185695.067980	185697.056076	21-Oct-2024 12:51:27	21-Oct-2024 12:51:16
001	9	3	113	livingroom	SHINEd_livingroom_004.tif	none	NaN	185697.068414	185697.326510	185699.314843	21-Oct-2024 12:51:29	21-Oct-2024 12:51:16
001	9	4	82	kitchen	SHINEd_sun_aenotlpyftoioydp.tif	none	NaN	185699.326478	185699.584373	185701.572728	21-Oct-2024 12:51:31	21-Oct-2024 12:51:16
001	9	5	66	kitchen	SHINEd_sun_aapllqyqlykszopd.tif	none	NaN	185701.584213	185701.842954	185703.830863	21-Oct-2024 12:51:33	21-Oct-2024 12:51:16
001	9	6	97	kitchen	SHINEd_sun_ajkqhtgcbgpcwrwn.tif	none	NaN	185703.842846	185704.100988	185706.089187	21-Oct-2024 12:51:36	21-Oct-2024 12:51:16
001	9	7	91	kitchen	SHINEd_sun_ahljzhgcdpomplvg.tif	none	NaN	185706.100827	185706.359155	185708.347343	21-Oct-2024 12:51:38	21-Oct-2024 12:51:16
001	9	8	100	kitchen	SHINEd_sun_amjjdeyrggfqgmom.tif	none	NaN	185708.359038	185708.617500	185710.604956	21-Oct-2024 12:51:40	21-Oct-2024 12:51:16
001	9	9	69	kitchen	SHINEd_sun_abdenxonkemggwsq.tif	none	NaN	185710.617840	185710.875801	185712.864137	21-Oct-2024 12:51:42	21-Oct-2024 12:51:16
001	9	10	67	kitchen	SHINEd_sun_aarfiyshqohlwkmo.tif	6	185713.568122	185712.876250	185713.135611	185715.122548	21-Oct-2024 12:51:45	21-Oct-2024 12:51:16
001	9	11	71	kitchen	SHINEd_sun_abftihopvusyfakt.tif	none	NaN	185715.134244	185715.392410	185717.380339	21-Oct-2024 12:51:47	21-Oct-2024 12:51:16
001	9	12	141	livingroom	SHINEd_livingroom_048.tif	6	185717.905432	185717.392888	185717.651199	185719.638991	21-Oct-2024 12:51:49	21-Oct-2024 12:51:16
001	9	13	106	kitchen	SHINEd_sun_awcpdzzznmweyyhv.tif	none	NaN	185719.651077	185719.909404	185721.897170	21-Oct-2024 12:51:51	21-Oct-2024 12:51:16
001	9	14	63	kitchen	SHINEd_labelme_rykdqxenmhulbdn.tif	none	NaN	185721.909428	185722.167372	185724.155533	21-Oct-2024 12:51:54	21-Oct-2024 12:51:16
001	9	15	74	kitchen	SHINEd_sun_acfmftudsenhrfhy.tif	none	NaN	185724.167244	185724.426397	185726.413136	21-Oct-2024 12:51:56	21-Oct-2024 12:51:16
001	9	16	83	kitchen	SHINEd_sun_aeqdocilnnpuvuhx.tif	none	NaN	185726.426168	185726.684448	185728.672709	21-Oct-2024 12:51:58	21-Oct-2024 12:51:16
001	9	17	73	kitchen	SHINEd_sun_abrcnpqqhmjwekyf.tif	none	NaN	185728.684463	185728.942906	185730.930984	21-Oct-2024 12:52:00	21-Oct-2024 12:51:16
001	9	18	95	kitchen	SHINEd_sun_aixorpehvfykdynp.tif	none	NaN	185730.942323	185731.200368	185733.188175	21-Oct-2024 12:52:03	21-Oct-2024 12:51:16
001	9	19	86	kitchen	SHINEd_sun_aggjlwcdjsjcaemh.tif	none	NaN	185733.200473	185733.458683	185735.446449	21-Oct-2024 12:52:05	21-Oct-2024 12:51:16
001	9	20	76	kitchen	SHINEd_sun_acwjdupvyjsugpay.tif	none	NaN	185735.458829	185735.716872	185737.705010	21-Oct-2024 12:52:07	21-Oct-2024 12:51:16
001	9	21	116	livingroom	SHINEd_livingroom_007.tif	6	185738.438734	185737.717027	185737.975315	185739.963768	21-Oct-2024 12:52:10	21-Oct-2024 12:51:16
001	9	22	101	kitchen	SHINEd_sun_aqeaevwwwjoqhzvl.tif	none	NaN	185739.975459	185740.233899	185742.221974	21-Oct-2024 12:52:12	21-Oct-2024 12:51:16
001	9	23	90	kitchen	SHINEd_sun_ahdycvpopffkzzsu.tif	none	NaN	185742.233883	185742.492205	185744.480040	21-Oct-2024 12:52:14	21-Oct-2024 12:51:16
001	9	24	70	kitchen	SHINEd_sun_abdxkyyxwfskuaqb.tif	none	NaN	185744.492093	185744.750308	185746.738326	21-Oct-2024 12:52:16	21-Oct-2024 12:51:16
001	9	25	89	kitchen	SHINEd_sun_agzzivivdpnawacl.tif	none	NaN	185746.750494	185747.008783	185748.996858	21-Oct-2024 12:52:19	21-Oct-2024 12:51:16
001	9	26	92	kitchen	SHINEd_sun_ahpczsiumwwocjkv.tif	none	NaN	185749.008716	185749.267014	185751.254775	21-Oct-2024 12:52:21	21-Oct-2024 12:51:16
001	9	27	79	kitchen	SHINEd_sun_admlmbcdswaszruo.tif	none	NaN	185751.266962	185751.525590	185753.513310	21-Oct-2024 12:52:23	21-Oct-2024 12:51:16
001	9	28	107	kitchen	SHINEd_sun_axyyrmzcupyhlivc.tif	none	NaN	185753.525196	185753.783675	185755.771222	21-Oct-2024 12:52:25	21-Oct-2024 12:51:16
001	9	29	93	kitchen	SHINEd_sun_ahspylgoovwmwvgk.tif	none	NaN	185755.783752	185756.042115	185758.029615	21-Oct-2024 12:52:28	21-Oct-2024 12:51:16
001	9	30	160	livingroom	SHINEd_livingroom_62.tif	6	185758.704224	185758.041919	185758.300164	185760.287774	21-Oct-2024 12:52:30	21-Oct-2024 12:51:16
001	9	31	103	kitchen	SHINEd_sun_aunzlwrbjumxhwdj.tif	none	NaN	185760.300386	185760.558759	185762.546919	21-Oct-2024 12:52:32	21-Oct-2024 12:51:16
001	9	32	62	kitchen	SHINEd_labelme_kxvouciolcpqplr.tif	none	NaN	185762.558855	185762.817521	185764.804714	21-Oct-2024 12:52:34	21-Oct-2024 12:51:16
001	9	33	118	livingroom	SHINEd_livingroom_010.tif	6	185765.484656	185764.817910	185765.075853	185767.064286	21-Oct-2024 12:52:37	21-Oct-2024 12:51:16
001	9	34	61	kitchen	SHINEd_labelme_brsyyvweiuaazfr.tif	none	NaN	185767.075471	185767.333828	185769.321308	21-Oct-2024 12:52:39	21-Oct-2024 12:51:16
