subject	run	trial	texture	category	image	responseKey	responseTime	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp
005	10	1	15	bathroom	SHINEd_sun_abjtwfukuwddzted.tif	none	NaN	5938.430748	5938.689568	5940.677266	02-Dec-2024 11:25:53	5932.390492
005	10	2	23	bathroom	SHINEd_sun_aghyqhbptboemmoq.tif	none	NaN	5940.689352	5940.948395	5942.935501	02-Dec-2024 11:25:53	5932.390492
005	10	3	37	bathroom	SHINEd_sun_amzlamotzwfkwjco.tif	none	NaN	5942.947419	5943.206575	5945.193496	02-Dec-2024 11:25:53	5932.390492
005	10	4	47	bathroom	SHINEd_sun_apynckhmoftszqoq.tif	none	NaN	5945.205714	5945.465014	5947.452360	02-Dec-2024 11:25:53	5932.390492
005	10	5	53	bathroom	SHINEd_sun_ausgutylgojavyoq.tif	none	NaN	5947.464537	5947.723447	5949.710573	02-Dec-2024 11:25:53	5932.390492
005	10	6	152	livingroom	SHINEd_livingroom_073.tif	6	5950.307315	5949.722680	5949.980934	5951.969348	02-Dec-2024 11:25:53	5932.390492
005	10	7	33	bathroom	SHINEd_sun_aljolscmmzydegqp.tif	none	NaN	5951.980820	5952.239486	5954.227108	02-Dec-2024 11:25:53	5932.390492
005	10	8	12	bathroom	SHINEd_sun_aapitsgbtktqubfy.tif	none	NaN	5954.239279	5954.497494	5956.485339	02-Dec-2024 11:25:53	5932.390492
005	10	9	46	bathroom	SHINEd_sun_apmqjbnwghzuhhzh.tif	none	NaN	5956.498116	5956.756730	5958.744287	02-Dec-2024 11:25:53	5932.390492
005	10	10	39	bathroom	SHINEd_sun_anryaplzeujmzfkd.tif	none	NaN	5958.756017	5959.014279	5961.002560	02-Dec-2024 11:25:53	5932.390492
005	10	11	59	bathroom	SHINEd_sun_axyrejkiiaqiurjk.tif	none	NaN	5961.015639	5961.272641	5963.261577	02-Dec-2024 11:25:53	5932.390492
005	10	12	19	bathroom	SHINEd_sun_aclfzgynxzxlbepz.tif	none	NaN	5963.272530	5963.530951	5965.518410	02-Dec-2024 11:25:53	5932.390492
005	10	13	121	livingroom	SHINEd_livingroom_014.tif	6	5966.416727	5965.530744	5965.789166	5967.776767	02-Dec-2024 11:25:53	5932.390492
005	10	14	28	bathroom	SHINEd_sun_ahijqszoswveeyji.tif	none	NaN	5967.789899	5968.047801	5970.035956	02-Dec-2024 11:25:53	5932.390492
005	10	15	14	bathroom	SHINEd_sun_abapwbhyhkfixyex.tif	none	NaN	5970.047870	5970.305793	5972.294137	02-Dec-2024 11:25:53	5932.390492
005	10	16	13	bathroom	SHINEd_sun_aavhrsfjbserjtht.tif	none	NaN	5972.305446	5972.563828	5974.551547	02-Dec-2024 11:25:53	5932.390492
