subject	run	trial	texture	category	image	responseKey	responseTime	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp
002	08	1	32	bathroom	SHINEd_sun_aleqenyvunhactkl.tif	none	NaN	20893.108658	20893.359027	20895.354575	04-Nov-2024 14:49:22	20887.090282
002	08	2	24	bathroom	SHINEd_sun_agrwbmhcpmfuwmsg.tif	none	NaN	20895.359730	20895.610497	20897.606088	04-Nov-2024 14:49:22	20887.090282
002	08	3	21	bathroom	SHINEd_sun_aggnnqpdorgxpvce.tif	none	NaN	20897.610713	20897.861542	20899.856873	04-Nov-2024 14:49:22	20887.090282
002	08	4	13	bathroom	SHINEd_sun_aavhrsfjbserjtht.tif	none	NaN	20899.860812	20900.111699	20902.106835	04-Nov-2024 14:49:22	20887.090282
002	08	5	19	bathroom	SHINEd_sun_aclfzgynxzxlbepz.tif	none	NaN	20902.110752	20902.361938	20904.356975	04-Nov-2024 14:49:22	20887.090282
002	08	6	17	bathroom	SHINEd_sun_acegryoqftbzowsg.tif	none	NaN	20904.363569	20904.614362	20906.609943	04-Nov-2024 14:49:22	20887.090282
002	08	7	53	bathroom	SHINEd_sun_ausgutylgojavyoq.tif	none	NaN	20906.614513	20906.865294	20908.861163	04-Nov-2024 14:49:22	20887.090282
002	08	8	129	livingroom	SHINEd_livingroom_025.tif	5	20909.695581	20908.864997	20909.116463	20911.111368	04-Nov-2024 14:49:22	20887.090282
002	08	9	45	bathroom	SHINEd_sun_apkxzenqapsujocq.tif	none	NaN	20911.116132	20911.367090	20913.362113	04-Nov-2024 14:49:22	20887.090282
002	08	10	48	bathroom	SHINEd_sun_aqrpegblszgcoujh.tif	none	NaN	20913.366685	20913.617748	20915.612974	04-Nov-2024 14:49:22	20887.090282
002	08	11	11	bathroom	SHINEd_labelme_sfxiulhjbhlyiyt.tif	none	NaN	20915.619798	20915.872546	20917.866046	04-Nov-2024 14:49:22	20887.090282
