subject	run	trial	texture	category	image	responseKey	responseTime	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp
002	06	1	41	bathroom	SHINEd_sun_aoybiabnpadelefl.tif	none	NaN	20241.330437	20241.581754	20243.576478	04-Nov-2024 14:38:30	20235.309637
002	06	2	11	bathroom	SHINEd_labelme_sfxiulhjbhlyiyt.tif	none	NaN	20243.582962	20243.834282	20245.829222	04-Nov-2024 14:38:30	20235.309637
002	06	3	151	livingroom	SHINEd_livingroom_072.tif	none	NaN	20245.833458	20246.084701	20248.079879	04-Nov-2024 14:38:30	20235.309637
002	06	4	27	bathroom	SHINEd_sun_ahcvzmoyaycdoftf.tif	none	NaN	20248.084877	20248.335747	20250.330976	04-Nov-2024 14:38:30	20235.309637
002	06	5	40	bathroom	SHINEd_sun_aofnryafpsjimzsb.tif	none	NaN	20250.335400	20250.586668	20252.582020	04-Nov-2024 14:38:30	20235.309637
002	06	6	43	bathroom	SHINEd_sun_apjevzvycyhuqghb.tif	none	NaN	20252.588877	20252.838943	20254.834893	04-Nov-2024 14:38:30	20235.309637
002	06	7	19	bathroom	SHINEd_sun_aclfzgynxzxlbepz.tif	none	NaN	20254.839622	20255.091183	20257.085476	04-Nov-2024 14:38:30	20235.309637
002	06	8	22	bathroom	SHINEd_sun_agguqiubmwhqqunb.tif	none	NaN	20257.089586	20257.340693	20259.335951	04-Nov-2024 14:38:30	20235.309637
002	06	9	33	bathroom	SHINEd_sun_aljolscmmzydegqp.tif	none	NaN	20259.339894	20259.589891	20261.586478	04-Nov-2024 14:38:30	20235.309637
002	06	10	36	bathroom	SHINEd_sun_ambriybtogmepttm.tif	none	NaN	20261.590705	20261.840796	20263.837091	04-Nov-2024 14:38:30	20235.309637
002	06	11	52	bathroom	SHINEd_sun_aunuadmjocsddsrl.tif	none	NaN	20263.847859	20264.100607	20266.094177	04-Nov-2024 14:38:30	20235.309637
002	06	12	56	bathroom	SHINEd_sun_awnqiikzaispgmwo.tif	none	NaN	20266.099545	20266.351040	20268.345628	04-Nov-2024 14:38:30	20235.309637
002	06	13	129	livingroom	SHINEd_livingroom_025.tif	5	20268.909544	20268.351103	20268.601402	20270.597464	04-Nov-2024 14:38:30	20235.309637
002	06	14	29	bathroom	SHINEd_sun_ahqjwnzgolcaoidx.tif	none	NaN	20270.605053	20270.856464	20272.851552	04-Nov-2024 14:38:30	20235.309637
002	06	15	28	bathroom	SHINEd_sun_ahijqszoswveeyji.tif	none	NaN	20272.855935	20273.106490	20275.102177	04-Nov-2024 14:38:30	20235.309637
002	06	16	58	bathroom	SHINEd_sun_axxbkopsgyouuebh.tif	none	NaN	20275.107097	20275.357140	20277.353607	04-Nov-2024 14:38:30	20235.309637
002	06	17	25	bathroom	SHINEd_sun_agyqfjcfkdcydepw.tif	5	20278.007680	20277.361725	20277.612072	20279.607998	04-Nov-2024 14:38:30	20235.309637
002	06	18	15	bathroom	SHINEd_sun_abjtwfukuwddzted.tif	none	NaN	20279.612033	20279.862768	20281.857991	04-Nov-2024 14:38:30	20235.309637
002	06	19	26	bathroom	SHINEd_sun_ahaulkltgpkeeemi.tif	none	NaN	20281.862482	20282.113144	20284.108681	04-Nov-2024 14:38:30	20235.309637
002	06	20	53	bathroom	SHINEd_sun_ausgutylgojavyoq.tif	none	NaN	20284.112710	20284.363191	20286.358917	04-Nov-2024 14:38:30	20235.309637
002	06	21	13	bathroom	SHINEd_sun_aavhrsfjbserjtht.tif	none	NaN	20286.363767	20286.614923	20288.610040	04-Nov-2024 14:38:30	20235.309637
002	06	22	35	bathroom	SHINEd_sun_alotolagknyrgtsk.tif	5	20289.535573	20288.614893	20288.866045	20290.861563	04-Nov-2024 14:38:30	20235.309637
002	06	23	154	livingroom	SHINEd_livingroom_083.tif	5	20291.374474	20290.865645	20291.116042	20293.112238	04-Nov-2024 14:38:30	20235.309637
002	06	24	44	bathroom	SHINEd_sun_apkruvsevgegsdwp.tif	none	NaN	20293.116285	20293.366995	20295.362703	04-Nov-2024 14:38:30	20235.309637
002	06	25	30	bathroom	SHINEd_sun_ajlawzvmubibwbpy.tif	none	NaN	20295.367573	20295.618679	20297.613807	04-Nov-2024 14:38:30	20235.309637
002	06	26	20	bathroom	SHINEd_sun_afcoljnjfoxjtgja.tif	none	NaN	20297.617756	20297.869138	20299.864108	04-Nov-2024 14:38:30	20235.309637
002	06	27	123	livingroom	SHINEd_livingroom_018.tif	5	20300.323792	20299.869349	20300.120158	20302.115477	04-Nov-2024 14:38:30	20235.309637
002	06	28	49	bathroom	SHINEd_sun_asfwthctfqerjvxr.tif	none	NaN	20302.119571	20302.370641	20304.365644	04-Nov-2024 14:38:30	20235.309637
002	06	29	21	bathroom	SHINEd_sun_aggnnqpdorgxpvce.tif	none	NaN	20304.372046	20304.622722	20306.618417	04-Nov-2024 14:38:30	20235.309637
002	06	30	127	livingroom	SHINEd_livingroom_023.tif	5	20307.156226	20306.623299	20306.874432	20308.870058	04-Nov-2024 14:38:30	20235.309637
002	06	31	18	bathroom	SHINEd_sun_acgyywnybuveqsro.tif	none	NaN	20308.874749	20309.126132	20311.120753	04-Nov-2024 14:38:30	20235.309637
002	06	32	59	bathroom	SHINEd_sun_axyrejkiiaqiurjk.tif	5	20311.636035	20311.125439	20311.376236	20313.371781	04-Nov-2024 14:38:30	20235.309637
002	06	33	12	bathroom	SHINEd_sun_aapitsgbtktqubfy.tif	none	NaN	20313.376454	20313.627788	20315.622803	04-Nov-2024 14:38:30	20235.309637
002	06	34	24	bathroom	SHINEd_sun_agrwbmhcpmfuwmsg.tif	none	NaN	20315.628436	20315.879551	20317.874879	04-Nov-2024 14:38:30	20235.309637
002	06	35	116	livingroom	SHINEd_livingroom_007.tif	5	20318.415909	20317.879693	20318.130570	20320.125835	04-Nov-2024 14:38:30	20235.309637
002	06	36	42	bathroom	SHINEd_sun_apeeialkgkuxddgh.tif	none	NaN	20320.131707	20320.382908	20322.377748	04-Nov-2024 14:38:30	20235.309637
002	06	37	17	bathroom	SHINEd_sun_acegryoqftbzowsg.tif	5	20322.952736	20322.387635	20322.638067	20324.634093	04-Nov-2024 14:38:30	20235.309637
002	06	38	32	bathroom	SHINEd_sun_aleqenyvunhactkl.tif	none	NaN	20324.640339	20324.890975	20326.886276	04-Nov-2024 14:38:30	20235.309637
002	06	39	23	bathroom	SHINEd_sun_aghyqhbptboemmoq.tif	none	NaN	20326.891165	20327.141707	20329.137387	04-Nov-2024 14:38:30	20235.309637
002	06	40	39	bathroom	SHINEd_sun_anryaplzeujmzfkd.tif	none	NaN	20329.144429	20329.395734	20331.390491	04-Nov-2024 14:38:30	20235.309637
002	06	41	38	bathroom	SHINEd_sun_anhioqovhscjqqwb.tif	none	NaN	20331.396023	20331.647234	20333.642171	04-Nov-2024 14:38:30	20235.309637
002	06	42	34	bathroom	SHINEd_sun_alkosphxlxwjwgjd.tif	none	NaN	20333.646805	20333.897728	20335.893443	04-Nov-2024 14:38:30	20235.309637
002	06	43	50	bathroom	SHINEd_sun_aspsyogrekjtfozg.tif	none	NaN	20335.900277	20336.151118	20338.146623	04-Nov-2024 14:38:30	20235.309637
002	06	44	60	bathroom	SHINEd_sun_azqyogdvyhahyram.tif	none	NaN	20338.151164	20338.402458	20340.397378	04-Nov-2024 14:38:30	20235.309637
002	06	45	120	livingroom	SHINEd_livingroom_013.tif	5	20341.104881	20340.401705	20340.652278	20342.647780	04-Nov-2024 14:38:30	20235.309637
002	06	46	57	bathroom	SHINEd_sun_axldvoqbuvuggfmq.tif	none	NaN	20342.654153	20342.905373	20344.900792	04-Nov-2024 14:38:30	20235.309637
002	06	47	54	bathroom	SHINEd_sun_auzqhkafidnkrwmo.tif	none	NaN	20344.904990	20345.156107	20347.151072	04-Nov-2024 14:38:30	20235.309637
002	06	48	48	bathroom	SHINEd_sun_aqrpegblszgcoujh.tif	none	NaN	20347.159327	20347.409798	20349.405180	04-Nov-2024 14:38:30	20235.309637
002	06	49	51	bathroom	SHINEd_sun_atstyziqcmkahyxk.tif	5	20350.047151	20349.410120	20349.660659	20351.656701	04-Nov-2024 14:38:30	20235.309637
002	06	50	55	bathroom	SHINEd_sun_avhrdrntsqrjzccq.tif	none	NaN	20351.661420	20351.912907	20353.907800	04-Nov-2024 14:38:30	20235.309637
002	06	51	14	bathroom	SHINEd_sun_abapwbhyhkfixyex.tif	none	NaN	20353.917325	20354.168374	20356.164008	04-Nov-2024 14:38:30	20235.309637
002	06	52	31	bathroom	SHINEd_sun_akiytfaagpdsphgz.tif	5	20356.900609	20356.168965	20356.419832	20358.415332	04-Nov-2024 14:38:30	20235.309637
002	06	53	47	bathroom	SHINEd_sun_apynckhmoftszqoq.tif	none	NaN	20358.419342	20358.669886	20360.665884	04-Nov-2024 14:38:30	20235.309637
002	06	54	121	livingroom	SHINEd_livingroom_014.tif	5	20361.366131	20360.674174	20360.925418	20362.920214	04-Nov-2024 14:38:30	20235.309637
002	06	55	45	bathroom	SHINEd_sun_apkxzenqapsujocq.tif	none	NaN	20362.925048	20363.175687	20365.171606	04-Nov-2024 14:38:30	20235.309637
002	06	56	37	bathroom	SHINEd_sun_amzlamotzwfkwjco.tif	none	NaN	20365.176156	20365.427266	20367.422160	04-Nov-2024 14:38:30	20235.309637
002	06	57	46	bathroom	SHINEd_sun_apmqjbnwghzuhhzh.tif	none	NaN	20367.426768	20367.678123	20369.673441	04-Nov-2024 14:38:30	20235.309637
002	06	58	16	bathroom	SHINEd_sun_acduarbnmmoglmiv.tif	none	NaN	20369.678196	20369.928715	20371.924415	04-Nov-2024 14:38:30	20235.309637
002	06	59	76	kitchen	SHINEd_sun_acwjdupvyjsugpay.tif	none	NaN	20377.938721	20378.189903	20380.185005	04-Nov-2024 14:38:30	20235.309637
002	06	60	106	kitchen	SHINEd_sun_awcpdzzznmweyyhv.tif	none	NaN	20380.189852	20380.439879	20382.435929	04-Nov-2024 14:38:30	20235.309637
002	06	61	96	kitchen	SHINEd_sun_ajcbwwvdlsvjyzje.tif	none	NaN	20382.441177	20382.691629	20384.687827	04-Nov-2024 14:38:30	20235.309637
002	06	62	105	kitchen	SHINEd_sun_avszsnwsbuqfgzbn.tif	none	NaN	20384.692606	20384.943198	20386.938789	04-Nov-2024 14:38:30	20235.309637
002	06	63	125	livingroom	SHINEd_livingroom_020.tif	5	20387.600629	20386.945146	20387.196089	20389.191140	04-Nov-2024 14:38:30	20235.309637
002	06	64	102	kitchen	SHINEd_sun_auaiucuqpdausiva.tif	none	NaN	20389.195015	20389.446239	20391.441582	04-Nov-2024 14:38:30	20235.309637
002	06	65	94	kitchen	SHINEd_sun_ahywdevtimnqcsln.tif	none	NaN	20391.446650	20391.698264	20393.692750	04-Nov-2024 14:38:30	20235.309637
002	06	66	109	kitchen	SHINEd_sun_aypmqwcualkenuoe.tif	none	NaN	20393.697444	20393.948389	20395.943984	04-Nov-2024 14:38:30	20235.309637
002	06	67	132	livingroom	SHINEd_livingroom_030.tif	5	20396.554437	20395.947906	20396.198236	20398.193769	04-Nov-2024 14:38:30	20235.309637
002	06	68	87	kitchen	SHINEd_sun_agorklincwxrdtga.tif	none	NaN	20398.200750	20398.451263	20400.446837	04-Nov-2024 14:38:30	20235.309637
002	06	69	92	kitchen	SHINEd_sun_ahpczsiumwwocjkv.tif	none	NaN	20400.450978	20400.701470	20402.697223	04-Nov-2024 14:38:30	20235.309637
002	06	70	97	kitchen	SHINEd_sun_ajkqhtgcbgpcwrwn.tif	none	NaN	20402.701972	20402.952861	20404.948212	04-Nov-2024 14:38:30	20235.309637
002	06	71	89	kitchen	SHINEd_sun_agzzivivdpnawacl.tif	none	NaN	20404.953436	20405.204383	20407.199757	04-Nov-2024 14:38:30	20235.309637
002	06	72	80	kitchen	SHINEd_sun_aegoxogugdkwpmpj.tif	none	NaN	20407.205983	20407.456594	20409.452043	04-Nov-2024 14:38:30	20235.309637
002	06	73	108	kitchen	SHINEd_sun_aymvwlarqodbwuoc.tif	none	NaN	20409.458082	20409.708644	20411.704285	04-Nov-2024 14:38:30	20235.309637
002	06	74	67	kitchen	SHINEd_sun_aarfiyshqohlwkmo.tif	5	20412.454034	20411.708770	20411.959681	20413.955240	04-Nov-2024 14:38:30	20235.309637
002	06	75	137	livingroom	SHINEd_livingroom_039.tif	5	20414.513759	20413.959239	20414.210865	20416.205164	04-Nov-2024 14:38:30	20235.309637
002	06	76	103	kitchen	SHINEd_sun_aunzlwrbjumxhwdj.tif	none	NaN	20416.209448	20416.460146	20418.455789	04-Nov-2024 14:38:30	20235.309637
002	06	77	104	kitchen	SHINEd_sun_auticobqsbwgoppi.tif	none	NaN	20418.460912	20418.712034	20420.706980	04-Nov-2024 14:38:30	20235.309637
002	06	78	65	kitchen	SHINEd_sun_aamedkxepzlwuxes.tif	none	NaN	20420.716087	20420.967441	20422.961933	04-Nov-2024 14:38:30	20235.309637
002	06	79	63	kitchen	SHINEd_labelme_rykdqxenmhulbdn.tif	none	NaN	20422.966486	20423.217350	20425.212792	04-Nov-2024 14:38:30	20235.309637
002	06	80	73	kitchen	SHINEd_sun_abrcnpqqhmjwekyf.tif	none	NaN	20425.217290	20425.468426	20427.463653	04-Nov-2024 14:38:30	20235.309637
002	06	81	159	livingroom	SHINEd_livingroom_092.tif	5	20428.064276	20427.469448	20427.720119	20429.715385	04-Nov-2024 14:38:30	20235.309637
002	06	82	101	kitchen	SHINEd_sun_aqeaevwwwjoqhzvl.tif	none	NaN	20429.719588	20429.969828	20431.965570	04-Nov-2024 14:38:30	20235.309637
002	06	83	110	kitchen	SHINEd_sun_azmutvzbxypaceni.tif	none	NaN	20431.969543	20432.219922	20434.215965	04-Nov-2024 14:38:30	20235.309637
002	06	84	143	livingroom	SHINEd_livingroom_050.tif	5	20434.848868	20434.220649	20434.471862	20436.466932	04-Nov-2024 14:38:30	20235.309637
002	06	85	72	kitchen	SHINEd_sun_abpwyqmlzafvklqo.tif	none	NaN	20436.471944	20436.723162	20438.717903	04-Nov-2024 14:38:30	20235.309637
002	06	86	81	kitchen	SHINEd_sun_aehawpgmrlhlvcow.tif	none	NaN	20438.722098	20438.972561	20440.968090	04-Nov-2024 14:38:30	20235.309637
002	06	87	84	kitchen	SHINEd_sun_aexklacwqwezaorf.tif	5	20441.567625	20440.972149	20441.223377	20443.218415	04-Nov-2024 14:38:30	20235.309637
002	06	88	61	kitchen	SHINEd_labelme_brsyyvweiuaazfr.tif	none	NaN	20443.227341	20443.478375	20445.473638	04-Nov-2024 14:38:30	20235.309637
002	06	89	98	kitchen	SHINEd_sun_akchetnepxlcxhsu.tif	none	NaN	20445.478689	20445.730300	20447.724942	04-Nov-2024 14:38:30	20235.309637
002	06	90	152	livingroom	SHINEd_livingroom_073.tif	5	20448.188440	20447.729364	20447.980213	20449.975497	04-Nov-2024 14:38:30	20235.309637
002	06	91	107	kitchen	SHINEd_sun_axyyrmzcupyhlivc.tif	none	NaN	20449.981852	20450.233062	20452.228468	04-Nov-2024 14:38:30	20235.309637
002	06	92	78	kitchen	SHINEd_sun_adgqasybjyktddhj.tif	none	NaN	20452.232576	20452.483830	20454.478803	04-Nov-2024 14:38:30	20235.309637
002	06	93	77	kitchen	SHINEd_sun_acxkpeoqbwcxfvip.tif	none	NaN	20454.483252	20454.734267	20456.729661	04-Nov-2024 14:38:30	20235.309637
