subject	run	trial	texture	category	image	responseKey	responseTime	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp
002	01	1	74	kitchen	SHINEd_sun_acfmftudsenhrfhy.tif	none	NaN	18526.440501	18526.691786	18528.686902	04-Nov-2024 14:09:55	18520.412646
002	01	2	61	kitchen	SHINEd_labelme_brsyyvweiuaazfr.tif	none	NaN	18528.698728	18528.949936	18530.945291	04-Nov-2024 14:09:55	18520.412646
002	01	3	84	kitchen	SHINEd_sun_aexklacwqwezaorf.tif	none	NaN	18530.952067	18531.202969	18533.198669	04-Nov-2024 14:09:55	18520.412646
002	01	4	62	kitchen	SHINEd_labelme_kxvouciolcpqplr.tif	none	NaN	18533.204492	18533.455919	18535.450439	04-Nov-2024 14:09:55	18520.412646
002	01	5	109	kitchen	SHINEd_sun_aypmqwcualkenuoe.tif	none	NaN	18535.456311	18535.707350	18537.702321	04-Nov-2024 14:09:55	18520.412646
002	01	6	133	livingroom	SHINEd_livingroom_031.tif	5	18538.287251	18537.713314	18537.964654	18539.959544	04-Nov-2024 14:09:55	18520.412646
002	01	7	95	kitchen	SHINEd_sun_aixorpehvfykdynp.tif	none	NaN	18539.965131	18540.216545	18542.211968	04-Nov-2024 14:09:55	18520.412646
002	01	8	86	kitchen	SHINEd_sun_aggjlwcdjsjcaemh.tif	none	NaN	18542.216594	18542.467865	18544.462732	04-Nov-2024 14:09:55	18520.412646
002	01	9	97	kitchen	SHINEd_sun_ajkqhtgcbgpcwrwn.tif	none	NaN	18544.467496	18544.719260	18546.713444	04-Nov-2024 14:09:55	18520.412646
002	01	10	87	kitchen	SHINEd_sun_agorklincwxrdtga.tif	none	NaN	18546.718989	18546.969999	18548.965208	04-Nov-2024 14:09:55	18520.412646
002	01	11	102	kitchen	SHINEd_sun_auaiucuqpdausiva.tif	none	NaN	18548.969904	18549.221163	18551.215959	04-Nov-2024 14:09:55	18520.412646
002	01	12	98	kitchen	SHINEd_sun_akchetnepxlcxhsu.tif	none	NaN	18551.220572	18551.472394	18553.466921	04-Nov-2024 14:09:55	18520.412646
002	01	13	114	livingroom	SHINEd_livingroom_005.tif	5	18554.095586	18553.471520	18553.722882	18555.717587	04-Nov-2024 14:09:55	18520.412646
002	01	14	73	kitchen	SHINEd_sun_abrcnpqqhmjwekyf.tif	none	NaN	18555.724136	18555.975315	18557.970190	04-Nov-2024 14:09:55	18520.412646
002	01	15	65	kitchen	SHINEd_sun_aamedkxepzlwuxes.tif	none	NaN	18557.976502	18558.227587	18560.222381	04-Nov-2024 14:09:55	18520.412646
002	01	16	96	kitchen	SHINEd_sun_ajcbwwvdlsvjyzje.tif	none	NaN	18560.227424	18560.478849	18562.473299	04-Nov-2024 14:09:55	18520.412646
002	01	17	83	kitchen	SHINEd_sun_aeqdocilnnpuvuhx.tif	none	NaN	18562.478700	18562.729533	18564.725280	04-Nov-2024 14:09:55	18520.412646
002	01	18	120	livingroom	SHINEd_livingroom_013.tif	5	18565.206210	18564.729796	18564.981083	18566.976126	04-Nov-2024 14:09:55	18520.412646
002	01	19	72	kitchen	SHINEd_sun_abpwyqmlzafvklqo.tif	none	NaN	18566.981062	18567.231645	18569.227209	04-Nov-2024 14:09:55	18520.412646
002	01	20	69	kitchen	SHINEd_sun_abdenxonkemggwsq.tif	none	NaN	18569.232139	18569.482914	18571.478671	04-Nov-2024 14:09:55	18520.412646
002	01	21	148	livingroom	SHINEd_livingroom_059.tif	5	18571.970749	18571.482476	18571.733313	18573.728720	04-Nov-2024 14:09:55	18520.412646
002	01	22	100	kitchen	SHINEd_sun_amjjdeyrggfqgmom.tif	none	NaN	18573.732697	18573.982520	18575.978836	04-Nov-2024 14:09:55	18520.412646
002	01	23	88	kitchen	SHINEd_sun_agubuxuukhzyzpdp.tif	none	NaN	18575.983382	18576.233899	18578.229648	04-Nov-2024 14:09:55	18520.412646
002	01	24	121	livingroom	SHINEd_livingroom_014.tif	none	NaN	18578.236653	18578.487210	18580.483166	04-Nov-2024 14:09:55	18520.412646
002	01	25	110	kitchen	SHINEd_sun_azmutvzbxypaceni.tif	none	NaN	18580.486922	18580.737058	18582.733113	04-Nov-2024 14:09:55	18520.412646
002	01	26	93	kitchen	SHINEd_sun_ahspylgoovwmwvgk.tif	none	NaN	18582.737002	18582.987464	18584.983573	04-Nov-2024 14:09:55	18520.412646
002	01	27	92	kitchen	SHINEd_sun_ahpczsiumwwocjkv.tif	none	NaN	18584.988353	18585.239610	18587.234294	04-Nov-2024 14:09:55	18520.412646
002	01	28	99	kitchen	SHINEd_sun_akcjzhbbjlbogpdi.tif	none	NaN	18587.240765	18587.491855	18589.487074	04-Nov-2024 14:09:55	18520.412646
002	01	29	107	kitchen	SHINEd_sun_axyyrmzcupyhlivc.tif	none	NaN	18589.492523	18589.743176	18591.738871	04-Nov-2024 14:09:55	18520.412646
002	01	30	105	kitchen	SHINEd_sun_avszsnwsbuqfgzbn.tif	none	NaN	18591.743128	18591.993296	18593.989423	04-Nov-2024 14:09:55	18520.412646
002	01	31	67	kitchen	SHINEd_sun_aarfiyshqohlwkmo.tif	5	18594.651369	18593.993788	18594.244699	18596.240294	04-Nov-2024 14:09:55	18520.412646
002	01	32	108	kitchen	SHINEd_sun_aymvwlarqodbwuoc.tif	none	NaN	18596.244948	18596.496052	18598.491514	04-Nov-2024 14:09:55	18520.412646
002	01	33	135	livingroom	SHINEd_livingroom_036.tif	5	18599.317340	18598.496409	18598.747000	18600.742642	04-Nov-2024 14:09:55	18520.412646
002	01	34	94	kitchen	SHINEd_sun_ahywdevtimnqcsln.tif	none	NaN	18600.749877	18601.000317	18602.996334	04-Nov-2024 14:09:55	18520.412646
002	01	35	82	kitchen	SHINEd_sun_aenotlpyftoioydp.tif	none	NaN	18603.000911	18603.252306	18605.247018	04-Nov-2024 14:09:55	18520.412646
002	01	36	77	kitchen	SHINEd_sun_acxkpeoqbwcxfvip.tif	none	NaN	18605.251904	18605.502265	18607.498374	04-Nov-2024 14:09:55	18520.412646
002	01	37	66	kitchen	SHINEd_sun_aapllqyqlykszopd.tif	none	NaN	18607.503100	18607.753730	18609.749253	04-Nov-2024 14:09:55	18520.412646
002	01	38	63	kitchen	SHINEd_labelme_rykdqxenmhulbdn.tif	none	NaN	18609.753622	18610.003954	18611.999843	04-Nov-2024 14:09:55	18520.412646
002	01	39	75	kitchen	SHINEd_sun_acgtpgfybqjmzeyw.tif	none	NaN	18612.005828	18612.256257	18614.252479	04-Nov-2024 14:09:55	18520.412646
002	01	40	103	kitchen	SHINEd_sun_aunzlwrbjumxhwdj.tif	5	18615.271021	18614.258222	18614.509127	18616.504204	04-Nov-2024 14:09:55	18520.412646
