subject	run	trial	texture	category	image	responseKey	responseTime	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp
015	01	1	74	kitchen	SHINEd_sun_acfmftudsenhrfhy.tif	none	NaN	12780.749647	12781.006758	12782.996022	04-Dec-2024 11:45:46	12774.684721
015	01	2	61	kitchen	SHINEd_labelme_brsyyvweiuaazfr.tif	none	NaN	12783.028827	12783.287504	12785.274958	04-Dec-2024 11:45:46	12774.684721
015	01	3	84	kitchen	SHINEd_sun_aexklacwqwezaorf.tif	none	NaN	12785.288017	12785.545329	12787.534024	04-Dec-2024 11:45:46	12774.684721
015	01	4	62	kitchen	SHINEd_labelme_kxvouciolcpqplr.tif	none	NaN	12787.546529	12787.804700	12789.792927	04-Dec-2024 11:45:46	12774.684721
015	01	5	109	kitchen	SHINEd_sun_aypmqwcualkenuoe.tif	none	NaN	12789.804860	12790.062705	12792.050832	04-Dec-2024 11:45:46	12774.684721
015	01	6	133	livingroom	SHINEd_livingroom_031.tif	5	12793.073588	12792.070425	12792.330124	12794.316551	04-Dec-2024 11:45:46	12774.684721
015	01	7	95	kitchen	SHINEd_sun_aixorpehvfykdynp.tif	none	NaN	12794.330050	12794.587083	12796.576440	04-Dec-2024 11:45:46	12774.684721
015	01	8	86	kitchen	SHINEd_sun_aggjlwcdjsjcaemh.tif	none	NaN	12796.587060	12796.845498	12798.833006	04-Dec-2024 11:45:46	12774.684721
015	01	9	97	kitchen	SHINEd_sun_ajkqhtgcbgpcwrwn.tif	none	NaN	12798.845133	12799.104063	12801.091205	04-Dec-2024 11:45:46	12774.684721
015	01	10	87	kitchen	SHINEd_sun_agorklincwxrdtga.tif	none	NaN	12801.104208	12801.361900	12803.350847	04-Dec-2024 11:45:46	12774.684721
015	01	11	102	kitchen	SHINEd_sun_auaiucuqpdausiva.tif	none	NaN	12803.363624	12803.621253	12805.610112	04-Dec-2024 11:45:46	12774.684721
015	01	12	98	kitchen	SHINEd_sun_akchetnepxlcxhsu.tif	none	NaN	12805.622160	12805.878989	12807.869188	04-Dec-2024 11:45:46	12774.684721
015	01	13	114	livingroom	SHINEd_livingroom_005.tif	5	12808.704044	12807.886737	12808.144899	12810.133146	04-Dec-2024 11:45:46	12774.684721
015	01	14	73	kitchen	SHINEd_sun_abrcnpqqhmjwekyf.tif	none	NaN	12810.145387	12810.403446	12812.391842	04-Dec-2024 11:45:46	12774.684721
015	01	15	65	kitchen	SHINEd_sun_aamedkxepzlwuxes.tif	none	NaN	12812.403589	12812.661799	12814.649961	04-Dec-2024 11:45:46	12774.684721
015	01	16	96	kitchen	SHINEd_sun_ajcbwwvdlsvjyzje.tif	none	NaN	12814.661782	12814.919987	12816.908123	04-Dec-2024 11:45:46	12774.684721
015	01	17	83	kitchen	SHINEd_sun_aeqdocilnnpuvuhx.tif	none	NaN	12816.919995	12817.178513	12819.166387	04-Dec-2024 11:45:46	12774.684721
015	01	18	120	livingroom	SHINEd_livingroom_013.tif	5	12820.266466	12819.178192	12819.436714	12821.424478	04-Dec-2024 11:45:46	12774.684721
015	01	19	72	kitchen	SHINEd_sun_abpwyqmlzafvklqo.tif	none	NaN	12821.436537	12821.694887	12823.682526	04-Dec-2024 11:45:46	12774.684721
015	01	20	69	kitchen	SHINEd_sun_abdenxonkemggwsq.tif	none	NaN	12823.694754	12823.953252	12825.940926	04-Dec-2024 11:45:46	12774.684721
015	01	21	148	livingroom	SHINEd_livingroom_059.tif	5	12827.332256	12825.953142	12826.211423	12828.199574	04-Dec-2024 11:45:46	12774.684721
015	01	22	100	kitchen	SHINEd_sun_amjjdeyrggfqgmom.tif	none	NaN	12828.211564	12828.469972	12830.457597	04-Dec-2024 11:45:46	12774.684721
015	01	23	88	kitchen	SHINEd_sun_agubuxuukhzyzpdp.tif	none	NaN	12830.469936	12830.728296	12832.715996	04-Dec-2024 11:45:46	12774.684721
015	01	24	121	livingroom	SHINEd_livingroom_014.tif	none	NaN	12832.728084	12832.986429	12834.974518	04-Dec-2024 11:45:46	12774.684721
015	01	25	110	kitchen	SHINEd_sun_azmutvzbxypaceni.tif	none	NaN	12834.986458	12835.244840	12837.232597	04-Dec-2024 11:45:46	12774.684721
015	01	26	93	kitchen	SHINEd_sun_ahspylgoovwmwvgk.tif	none	NaN	12837.244850	12837.503156	12839.491390	04-Dec-2024 11:45:46	12774.684721
015	01	27	92	kitchen	SHINEd_sun_ahpczsiumwwocjkv.tif	none	NaN	12839.503394	12839.761478	12841.749927	04-Dec-2024 11:45:46	12774.684721
015	01	28	99	kitchen	SHINEd_sun_akcjzhbbjlbogpdi.tif	none	NaN	12841.762485	12842.020525	12844.008755	04-Dec-2024 11:45:46	12774.684721
015	01	29	107	kitchen	SHINEd_sun_axyyrmzcupyhlivc.tif	none	NaN	12844.020383	12844.278839	12846.266720	04-Dec-2024 11:45:46	12774.684721
015	01	30	105	kitchen	SHINEd_sun_avszsnwsbuqfgzbn.tif	none	NaN	12846.278955	12846.537176	12848.525620	04-Dec-2024 11:45:46	12774.684721
015	01	31	67	kitchen	SHINEd_sun_aarfiyshqohlwkmo.tif	none	NaN	12848.537053	12848.795575	12850.783858	04-Dec-2024 11:45:46	12774.684721
015	01	32	108	kitchen	SHINEd_sun_aymvwlarqodbwuoc.tif	none	NaN	12850.795213	12851.053623	12853.041469	04-Dec-2024 11:45:46	12774.684721
015	01	33	135	livingroom	SHINEd_livingroom_036.tif	5	12853.973510	12853.053290	12853.311373	12855.299655	04-Dec-2024 11:45:46	12774.684721
015	01	34	94	kitchen	SHINEd_sun_ahywdevtimnqcsln.tif	none	NaN	12855.311616	12855.570370	12857.558007	04-Dec-2024 11:45:46	12774.684721
015	01	35	82	kitchen	SHINEd_sun_aenotlpyftoioydp.tif	none	NaN	12857.569649	12857.828497	12859.816275	04-Dec-2024 11:45:46	12774.684721
015	01	36	77	kitchen	SHINEd_sun_acxkpeoqbwcxfvip.tif	none	NaN	12859.828608	12860.087300	12862.074801	04-Dec-2024 11:45:46	12774.684721
015	01	37	66	kitchen	SHINEd_sun_aapllqyqlykszopd.tif	none	NaN	12862.086486	12862.345499	12864.332391	04-Dec-2024 11:45:46	12774.684721
015	01	38	63	kitchen	SHINEd_labelme_rykdqxenmhulbdn.tif	none	NaN	12864.344871	12864.603443	12866.591239	04-Dec-2024 11:45:46	12774.684721
015	01	39	75	kitchen	SHINEd_sun_acgtpgfybqjmzeyw.tif	none	NaN	12866.603424	12866.861784	12868.849547	04-Dec-2024 11:45:46	12774.684721
015	01	40	103	kitchen	SHINEd_sun_aunzlwrbjumxhwdj.tif	none	NaN	12868.861840	12869.120508	12871.108094	04-Dec-2024 11:45:46	12774.684721
015	01	41	80	kitchen	SHINEd_sun_aegoxogugdkwpmpj.tif	none	NaN	12871.119835	12871.378378	12873.365823	04-Dec-2024 11:45:46	12774.684721
015	01	42	115	livingroom	SHINEd_livingroom_006.tif	5	12874.652531	12873.378250	12873.636832	12875.624401	04-Dec-2024 11:45:46	12774.684721
015	01	43	76	kitchen	SHINEd_sun_acwjdupvyjsugpay.tif	none	NaN	12875.636595	12875.895388	12877.882676	04-Dec-2024 11:45:46	12774.684721
015	01	44	79	kitchen	SHINEd_sun_admlmbcdswaszruo.tif	none	NaN	12877.895053	12878.153091	12880.140977	04-Dec-2024 11:45:46	12774.684721
015	01	45	81	kitchen	SHINEd_sun_aehawpgmrlhlvcow.tif	none	NaN	12880.153205	12880.411193	12882.399381	04-Dec-2024 11:45:46	12774.684721
015	01	46	78	kitchen	SHINEd_sun_adgqasybjyktddhj.tif	none	NaN	12882.411770	12882.670109	12884.658089	04-Dec-2024 11:45:46	12774.684721
015	01	47	91	kitchen	SHINEd_sun_ahljzhgcdpomplvg.tif	none	NaN	12884.669992	12884.928775	12886.916283	04-Dec-2024 11:45:46	12774.684721
015	01	48	101	kitchen	SHINEd_sun_aqeaevwwwjoqhzvl.tif	none	NaN	12886.928173	12887.186697	12889.174944	04-Dec-2024 11:45:46	12774.684721
015	01	49	90	kitchen	SHINEd_sun_ahdycvpopffkzzsu.tif	none	NaN	12889.186758	12889.445508	12891.433381	04-Dec-2024 11:45:46	12774.684721
015	01	50	64	kitchen	SHINEd_sun_aadbddgrdsjugojn.tif	none	NaN	12891.445267	12891.703359	12893.691359	04-Dec-2024 11:45:46	12774.684721
015	01	51	71	kitchen	SHINEd_sun_abftihopvusyfakt.tif	none	NaN	12893.703479	12893.961588	12895.949344	04-Dec-2024 11:45:46	12774.684721
015	01	52	145	livingroom	SHINEd_livingroom_054.tif	5	12896.862262	12895.961903	12896.220009	12898.208080	04-Dec-2024 11:45:46	12774.684721
015	01	53	106	kitchen	SHINEd_sun_awcpdzzznmweyyhv.tif	none	NaN	12898.219756	12898.477919	12900.466032	04-Dec-2024 11:45:46	12774.684721
015	01	54	85	kitchen	SHINEd_sun_afuyedyxivkhecmu.tif	none	NaN	12900.478428	12900.736623	12902.724806	04-Dec-2024 11:45:46	12774.684721
015	01	55	89	kitchen	SHINEd_sun_agzzivivdpnawacl.tif	none	NaN	12902.736228	12902.994501	12904.982664	04-Dec-2024 11:45:46	12774.684721
015	01	56	70	kitchen	SHINEd_sun_abdxkyyxwfskuaqb.tif	none	NaN	12904.994564	12905.253236	12907.240660	04-Dec-2024 11:45:46	12774.684721
015	01	57	68	kitchen	SHINEd_sun_aaxxjlsuzvqlgylf.tif	none	NaN	12907.253357	12907.511990	12909.499502	04-Dec-2024 11:45:46	12774.684721
015	01	58	104	kitchen	SHINEd_sun_auticobqsbwgoppi.tif	none	NaN	12909.511558	12909.769863	12911.757773	04-Dec-2024 11:45:46	12774.684721
015	01	59	41	bathroom	SHINEd_sun_aoybiabnpadelefl.tif	none	NaN	12917.803031	12918.061386	12920.049156	04-Dec-2024 11:45:46	12774.684721
015	01	60	27	bathroom	SHINEd_sun_ahcvzmoyaycdoftf.tif	none	NaN	12920.061793	12920.319751	12922.307706	04-Dec-2024 11:45:46	12774.684721
015	01	61	16	bathroom	SHINEd_sun_acduarbnmmoglmiv.tif	none	NaN	12922.319820	12922.577940	12924.565781	04-Dec-2024 11:45:46	12774.684721
015	01	62	19	bathroom	SHINEd_sun_aclfzgynxzxlbepz.tif	none	NaN	12924.578086	12924.836294	12926.824398	04-Dec-2024 11:45:46	12774.684721
015	01	63	40	bathroom	SHINEd_sun_aofnryafpsjimzsb.tif	none	NaN	12926.836477	12927.094769	12929.083118	04-Dec-2024 11:45:46	12774.684721
015	01	64	49	bathroom	SHINEd_sun_asfwthctfqerjvxr.tif	none	NaN	12929.095063	12929.353208	12931.341530	04-Dec-2024 11:45:46	12774.684721
015	01	65	112	livingroom	SHINEd_livingroom_003.tif	5	12932.213533	12931.352704	12931.610909	12933.598987	04-Dec-2024 11:45:46	12774.684721
015	01	66	26	bathroom	SHINEd_sun_ahaulkltgpkeeemi.tif	none	NaN	12933.610790	12933.868954	12935.857287	04-Dec-2024 11:45:46	12774.684721
015	01	67	53	bathroom	SHINEd_sun_ausgutylgojavyoq.tif	none	NaN	12935.869114	12936.127618	12938.115731	04-Dec-2024 11:45:46	12774.684721
015	01	68	113	livingroom	SHINEd_livingroom_004.tif	5	12939.724336	12938.127406	12938.385730	12940.373665	04-Dec-2024 11:45:46	12774.684721
015	01	69	14	bathroom	SHINEd_sun_abapwbhyhkfixyex.tif	none	NaN	12940.385742	12940.644069	12942.631643	04-Dec-2024 11:45:46	12774.684721
015	01	70	35	bathroom	SHINEd_sun_alotolagknyrgtsk.tif	none	NaN	12942.644047	12942.902246	12944.890686	04-Dec-2024 11:45:46	12774.684721
015	01	71	51	bathroom	SHINEd_sun_atstyziqcmkahyxk.tif	none	NaN	12944.902373	12945.160689	12947.148467	04-Dec-2024 11:45:46	12774.684721
015	01	72	34	bathroom	SHINEd_sun_alkosphxlxwjwgjd.tif	none	NaN	12947.160770	12947.419010	12949.407337	04-Dec-2024 11:45:46	12774.684721
