subject	run	trial	texture	category	image	responseKey	responseTime	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp
015	6	1	41	bathroom	SHINEd_sun_aoybiabnpadelefl.tif	none		14482.926175	14483.183025	14485.172603	04-Dec-2024 12:14:08	14476.885204
015	6	2	11	bathroom	SHINEd_labelme_sfxiulhjbhlyiyt.tif	none		14485.183375	14485.440874	14487.429948	04-Dec-2024 12:14:08	14476.885204
015	6	3	151	livingroom	SHINEd_livingroom_072.tif	5	14488.525568	14487.441358	14487.699902	14489.687834	04-Dec-2024 12:14:08	14476.885204
015	6	4	27	bathroom	SHINEd_sun_ahcvzmoyaycdoftf.tif	none		14489.699907	14489.958099	14491.946228	04-Dec-2024 12:14:08	14476.885204
015	6	5	40	bathroom	SHINEd_sun_aofnryafpsjimzsb.tif	none		14491.957365	14492.216173	14494.203939	04-Dec-2024 12:14:08	14476.885204
015	6	6	43	bathroom	SHINEd_sun_apjevzvycyhuqghb.tif	none		14494.216557	14494.474254	14496.462681	04-Dec-2024 12:14:08	14476.885204
015	6	7	19	bathroom	SHINEd_sun_aclfzgynxzxlbepz.tif	none		14496.474718	14496.732816	14498.721194	04-Dec-2024 12:14:08	14476.885204
015	6	8	22	bathroom	SHINEd_sun_agguqiubmwhqqunb.tif	none		14498.732791	14498.990527	14500.978992	04-Dec-2024 12:14:08	14476.885204
015	6	9	33	bathroom	SHINEd_sun_aljolscmmzydegqp.tif	none		14500.990983	14501.248954	14503.23736	04-Dec-2024 12:14:08	14476.885204
015	6	10	36	bathroom	SHINEd_sun_ambriybtogmepttm.tif	none		14503.249176	14503.507155	14505.495529	04-Dec-2024 12:14:08	14476.885204
015	6	11	52	bathroom	SHINEd_sun_aunuadmjocsddsrl.tif	none		14505.507639	14505.766106	14507.75387	04-Dec-2024 12:14:08	14476.885204
015	6	12	56	bathroom	SHINEd_sun_awnqiikzaispgmwo.tif	none		14507.767436	14508.024139	14510.014139	04-Dec-2024 12:14:08	14476.885204
015	6	13	129	livingroom	SHINEd_livingroom_025.tif	5	14510.818432	14510.023896	14510.282066	14512.270311	04-Dec-2024 12:14:08	14476.885204
015	6	14	29	bathroom	SHINEd_sun_ahqjwnzgolcaoidx.tif	none		14512.282333	14512.541186	14514.528163	04-Dec-2024 12:14:08	14476.885204
015	6	15	28	bathroom	SHINEd_sun_ahijqszoswveeyji.tif	none		14514.540519	14514.798977	14516.786709	04-Dec-2024 12:14:08	14476.885204
015	6	16	58	bathroom	SHINEd_sun_axxbkopsgyouuebh.tif	none		14516.798725	14517.057221	14519.045174	04-Dec-2024 12:14:08	14476.885204
015	6	17	25	bathroom	SHINEd_sun_agyqfjcfkdcydepw.tif	5	14519.835732	14519.057786	14519.315609	14521.303686	04-Dec-2024 12:14:08	14476.885204
015	6	18	15	bathroom	SHINEd_sun_abjtwfukuwddzted.tif	none		14521.316047	14521.574227	14523.56256	04-Dec-2024 12:14:08	14476.885204
015	6	19	26	bathroom	SHINEd_sun_ahaulkltgpkeeemi.tif	none		14523.576569	14523.83495	14525.823012	04-Dec-2024 12:14:08	14476.885204
015	6	20	53	bathroom	SHINEd_sun_ausgutylgojavyoq.tif	none		14525.833844	14526.093573	14528.080112	04-Dec-2024 12:14:08	14476.885204
015	6	21	13	bathroom	SHINEd_sun_aavhrsfjbserjtht.tif	none		14528.091136	14528.352232	14530.337538	04-Dec-2024 12:14:08	14476.885204
015	6	22	35	bathroom	SHINEd_sun_alotolagknyrgtsk.tif	none		14530.349379	14530.609952	14532.595701	04-Dec-2024 12:14:08	14476.885204
015	6	23	154	livingroom	SHINEd_livingroom_083.tif	none		14532.610173	14532.867173	14534.85653	04-Dec-2024 12:14:08	14476.885204
015	6	24	44	bathroom	SHINEd_sun_apkruvsevgegsdwp.tif	none		14534.865828	14535.12393	14537.111932	04-Dec-2024 12:14:08	14476.885204
015	6	25	30	bathroom	SHINEd_sun_ajlawzvmubibwbpy.tif	none		14537.124161	14537.382478	14539.37042	04-Dec-2024 12:14:08	14476.885204
015	6	26	20	bathroom	SHINEd_sun_afcoljnjfoxjtgja.tif	none		14539.382336	14539.640777	14541.628809	04-Dec-2024 12:14:08	14476.885204
015	6	27	123	livingroom	SHINEd_livingroom_018.tif	5	14542.231117	14541.640778	14541.898952	14543.886911	04-Dec-2024 12:14:08	14476.885204
015	6	28	49	bathroom	SHINEd_sun_asfwthctfqerjvxr.tif	none		14543.898976	14544.15732	14546.145561	04-Dec-2024 12:14:08	14476.885204
015	6	29	21	bathroom	SHINEd_sun_aggnnqpdorgxpvce.tif	none		14546.157526	14546.415949	14548.403388	04-Dec-2024 12:14:08	14476.885204
015	6	30	127	livingroom	SHINEd_livingroom_023.tif	none		14548.415722	14548.673942	14550.661748	04-Dec-2024 12:14:08	14476.885204
015	6	31	18	bathroom	SHINEd_sun_acgyywnybuveqsro.tif	none		14550.673726	14550.93225	14552.920334	04-Dec-2024 12:14:08	14476.885204
015	6	32	59	bathroom	SHINEd_sun_axyrejkiiaqiurjk.tif	5	14553.968269	14552.932849	14553.190608	14555.178885	04-Dec-2024 12:14:08	14476.885204
015	6	33	12	bathroom	SHINEd_sun_aapitsgbtktqubfy.tif	none		14555.19083	14555.448567	14557.436778	04-Dec-2024 12:14:08	14476.885204
015	6	34	24	bathroom	SHINEd_sun_agrwbmhcpmfuwmsg.tif	none		14557.449689	14557.707465	14559.695818	04-Dec-2024 12:14:08	14476.885204
