subject	run	trial	texture	category	image	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp	Onsets	responseKey	responseTime	accuracy
107	2	1	12	kitchen	labelme_kxvouciolcpqplr.tif	21553.028696	21553.287104	21555.272906	26-Mar-2025 13:59:53	21548.999313	4.029384	none	NaN	NaN
107	2	2	32	kitchen	sun_aenotlpyftoioydp.tif	21555.287088	21555.545441	21557.531220	26-Mar-2025 13:59:53	21548.999313	6.287776	none	NaN	NaN
107	2	3	30	kitchen	sun_aegoxogugdkwpmpj.tif	21557.537060	21557.795406	21559.781405	26-Mar-2025 13:59:53	21548.999313	8.537748	none	NaN	NaN
107	2	4	34	kitchen	sun_aexklacwqwezaorf.tif	21559.787007	21560.045392	21562.031149	26-Mar-2025 13:59:53	21548.999313	10.787695	5	21563.701448	1.000000
107	2	5	38	kitchen	sun_agubuxuukhzyzpdp.tif	21569.078482	21569.336947	21571.322487	26-Mar-2025 13:59:53	21548.999313	20.079170	none	NaN	NaN
107	2	6	35	kitchen	sun_afuyedyxivkhecmu.tif	21571.328607	21571.587465	21573.572399	26-Mar-2025 13:59:53	21548.999313	22.329294	none	NaN	NaN
107	2	7	23	kitchen	sun_abrcnpqqhmjwekyf.tif	21573.578922	21573.836926	21575.823004	26-Mar-2025 13:59:53	21548.999313	24.579610	none	NaN	NaN
107	2	8	49	kitchen	sun_akcjzhbbjlbogpdi.tif	21575.828531	21576.086927	21578.072391	26-Mar-2025 13:59:53	21548.999313	26.829219	none	NaN	NaN
107	2	9	25	kitchen	sun_acgtpgfybqjmzeyw.tif	21578.078860	21578.337398	21580.323035	26-Mar-2025 13:59:53	21548.999313	29.079548	none	NaN	NaN
107	2	10	42	kitchen	sun_ahpczsiumwwocjkv.tif	21580.328492	21580.587250	21582.572525	26-Mar-2025 13:59:53	21548.999313	31.329180	none	NaN	NaN
107	2	11	17	kitchen	sun_aarfiyshqohlwkmo.tif	21582.578418	21582.837347	21584.822339	26-Mar-2025 13:59:53	21548.999313	33.579106	none	NaN	NaN
107	2	12	39	kitchen	sun_agzzivivdpnawacl.tif	21584.828504	21585.086836	21587.072543	26-Mar-2025 13:59:53	21548.999313	35.829191	none	NaN	NaN
107	2	13	37	kitchen	sun_agorklincwxrdtga.tif	21587.078830	21587.337321	21589.323356	26-Mar-2025 13:59:53	21548.999313	38.079517	none	NaN	NaN
107	2	14	20	kitchen	sun_abdxkyyxwfskuaqb.tif	21589.328410	21589.586814	21591.572473	26-Mar-2025 13:59:53	21548.999313	40.329098	none	NaN	NaN
107	2	15	19	kitchen	sun_abdenxonkemggwsq.tif	21591.578439	21591.837157	21593.822318	26-Mar-2025 13:59:53	21548.999313	42.579126	none	NaN	NaN
107	2	16	16	kitchen	sun_aapllqyqlykszopd.tif	21593.828797	21594.087129	21596.073029	26-Mar-2025 13:59:53	21548.999313	44.829484	none	NaN	NaN
