subject	run	trial	texture	category	image	responseKey	responseTime	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp
012	09	1	108	kitchen	SHINEd_sun_aymvwlarqodbwuoc.tif	none	NaN	5718.474307	5718.726490	5720.720548	22-Nov-2024 11:35:04	5712.454341
012	09	2	78	kitchen	SHINEd_sun_adgqasybjyktddhj.tif	none	NaN	5720.725542	5720.977415	5722.971696	22-Nov-2024 11:35:04	5712.454341
012	09	3	113	livingroom	SHINEd_livingroom_004.tif	5	5723.601556	5722.979412	5723.231658	5725.225938	22-Nov-2024 11:35:04	5712.454341
012	09	4	82	kitchen	SHINEd_sun_aenotlpyftoioydp.tif	none	NaN	5725.232397	5725.485810	5727.478420	22-Nov-2024 11:35:04	5712.454341
012	09	5	66	kitchen	SHINEd_sun_aapllqyqlykszopd.tif	none	NaN	5727.483883	5727.736160	5729.730367	22-Nov-2024 11:35:04	5712.454341
012	09	6	97	kitchen	SHINEd_sun_ajkqhtgcbgpcwrwn.tif	none	NaN	5729.739259	5729.991762	5731.985861	22-Nov-2024 11:35:04	5712.454341
012	09	7	91	kitchen	SHINEd_sun_ahljzhgcdpomplvg.tif	none	NaN	5731.995030	5732.246460	5734.241432	22-Nov-2024 11:35:04	5712.454341
012	09	8	100	kitchen	SHINEd_sun_amjjdeyrggfqgmom.tif	none	NaN	5734.247162	5734.498802	5736.493815	22-Nov-2024 11:35:04	5712.454341
012	09	9	69	kitchen	SHINEd_sun_abdenxonkemggwsq.tif	none	NaN	5736.499188	5736.751139	5738.745840	22-Nov-2024 11:35:04	5712.454341
012	09	10	67	kitchen	SHINEd_sun_aarfiyshqohlwkmo.tif	none	NaN	5738.751040	5739.002279	5740.997719	22-Nov-2024 11:35:04	5712.454341
012	09	11	71	kitchen	SHINEd_sun_abftihopvusyfakt.tif	none	NaN	5741.005244	5741.256878	5743.251758	22-Nov-2024 11:35:04	5712.454341
012	09	12	141	livingroom	SHINEd_livingroom_048.tif	5	5743.837858	5743.257203	5743.508231	5745.503705	22-Nov-2024 11:35:04	5712.454341
012	09	13	106	kitchen	SHINEd_sun_awcpdzzznmweyyhv.tif	none	NaN	5745.510628	5745.762209	5747.756939	22-Nov-2024 11:35:04	5712.454341
012	09	14	63	kitchen	SHINEd_labelme_rykdqxenmhulbdn.tif	none	NaN	5747.762974	5748.014144	5750.009064	22-Nov-2024 11:35:04	5712.454341
012	09	15	74	kitchen	SHINEd_sun_acfmftudsenhrfhy.tif	none	NaN	5750.014117	5750.265054	5752.260632	22-Nov-2024 11:35:04	5712.454341
012	09	16	83	kitchen	SHINEd_sun_aeqdocilnnpuvuhx.tif	none	NaN	5752.267952	5752.518719	5754.514371	22-Nov-2024 11:35:04	5712.454341
012	09	17	73	kitchen	SHINEd_sun_abrcnpqqhmjwekyf.tif	5	5755.288849	5754.519497	5754.770411	5756.765718	22-Nov-2024 11:35:04	5712.454341
012	09	18	95	kitchen	SHINEd_sun_aixorpehvfykdynp.tif	none	NaN	5756.770776	5757.022421	5759.016962	22-Nov-2024 11:35:04	5712.454341
012	09	19	86	kitchen	SHINEd_sun_aggjlwcdjsjcaemh.tif	none	NaN	5759.026216	5759.277484	5761.272477	22-Nov-2024 11:35:04	5712.454341
012	09	20	76	kitchen	SHINEd_sun_acwjdupvyjsugpay.tif	none	NaN	5761.277647	5761.528647	5763.524336	22-Nov-2024 11:35:04	5712.454341
012	09	21	116	livingroom	SHINEd_livingroom_007.tif	5	5764.201876	5763.529841	5763.780784	5765.775909	22-Nov-2024 11:35:04	5712.454341
012	09	22	101	kitchen	SHINEd_sun_aqeaevwwwjoqhzvl.tif	none	NaN	5765.784244	5766.035404	5768.030216	22-Nov-2024 11:35:04	5712.454341
012	09	23	90	kitchen	SHINEd_sun_ahdycvpopffkzzsu.tif	none	NaN	5768.035487	5768.287191	5770.281847	22-Nov-2024 11:35:04	5712.454341
012	09	24	70	kitchen	SHINEd_sun_abdxkyyxwfskuaqb.tif	none	NaN	5770.288358	5770.539468	5772.534698	22-Nov-2024 11:35:04	5712.454341
012	09	25	89	kitchen	SHINEd_sun_agzzivivdpnawacl.tif	none	NaN	5772.540218	5772.791894	5774.786278	22-Nov-2024 11:35:04	5712.454341
012	09	26	92	kitchen	SHINEd_sun_ahpczsiumwwocjkv.tif	none	NaN	5774.791729	5775.043343	5777.038355	22-Nov-2024 11:35:04	5712.454341
012	09	27	79	kitchen	SHINEd_sun_admlmbcdswaszruo.tif	none	NaN	5777.043674	5777.295339	5779.290109	22-Nov-2024 11:35:04	5712.454341
012	09	28	107	kitchen	SHINEd_sun_axyyrmzcupyhlivc.tif	none	NaN	5779.296083	5779.548738	5781.542046	22-Nov-2024 11:35:04	5712.454341
012	09	29	93	kitchen	SHINEd_sun_ahspylgoovwmwvgk.tif	none	NaN	5781.547326	5781.799210	5783.793624	22-Nov-2024 11:35:04	5712.454341
012	09	30	160	livingroom	SHINEd_livingroom_62.tif	none	NaN	5783.800209	5784.051809	5786.046535	22-Nov-2024 11:35:04	5712.454341
