subject	run	trial	texture	category	image	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp	Onsets	responseKey	responseTime	accuracy
128	3	1	27	bathroom	sun_ahcvzmoyaycdoftf.tif	25336.518353	25336.776683	25338.762192	16-Jun-2025 14:28:31	25332.494074	4.024279	none	NaN	NaN
128	3	2	21	bathroom	sun_aggnnqpdorgxpvce.tif	25338.768326	25339.026670	25341.012147	16-Jun-2025 14:28:31	25332.494074	6.274252	none	NaN	NaN
128	3	3	19	bathroom	sun_aclfzgynxzxlbepz.tif	25341.018314	25341.276645	25343.262511	16-Jun-2025 14:28:31	25332.494074	8.524240	none	NaN	NaN
128	3	4	46	bathroom	sun_apmqjbnwghzuhhzh.tif	25343.268294	25343.526630	25345.512558	16-Jun-2025 14:28:31	25332.494074	10.774220	none	NaN	NaN
128	3	5	17	bathroom	sun_acegryoqftbzowsg.tif	25345.526597	25345.784934	25347.771059	16-Jun-2025 14:28:31	25332.494074	13.032523	none	NaN	NaN
128	3	6	34	bathroom	sun_alkosphxlxwjwgjd.tif	25347.776586	25348.034781	25350.020590	16-Jun-2025 14:28:31	25332.494074	15.282512	none	NaN	NaN
128	3	7	18	bathroom	sun_acgyywnybuveqsro.tif	25350.026567	25350.285341	25352.270342	16-Jun-2025 14:28:31	25332.494074	17.532493	none	NaN	NaN
128	3	8	38	bathroom	sun_anhioqovhscjqqwb.tif	25352.276519	25352.534887	25354.520531	16-Jun-2025 14:28:31	25332.494074	19.782445	none	NaN	NaN
128	3	9	50	bathroom	sun_aspsyogrekjtfozg.tif	25354.526990	25354.785349	25356.771037	16-Jun-2025 14:28:31	25332.494074	22.032916	none	NaN	NaN
128	3	10	29	bathroom	sun_ahqjwnzgolcaoidx.tif	25356.776465	25357.034851	25359.021048	16-Jun-2025 14:28:31	25332.494074	24.282391	5	25361.008163	1.000000
128	3	11	53	bathroom	sun_ausgutylgojavyoq.tif	25366.051419	25366.309771	25368.295535	16-Jun-2025 14:28:31	25332.494074	33.557345	6	25369.700900	1.000000
128	3	12	59	bathroom	sun_axyrejkiiaqiurjk.tif	25375.326968	25375.585164	25377.571432	16-Jun-2025 14:28:31	25332.494074	42.832894	none	NaN	NaN
128	3	13	24	bathroom	sun_agrwbmhcpmfuwmsg.tif	25377.576321	25377.834676	25379.820157	16-Jun-2025 14:28:31	25332.494074	45.082247	none	NaN	NaN
128	3	14	58	bathroom	sun_axxbkopsgyouuebh.tif	25379.826316	25380.084499	25382.070844	16-Jun-2025 14:28:31	25332.494074	47.332242	5	25383.506994	1.000000
128	3	15	31	bathroom	sun_akiytfaagpdsphgz.tif	25389.109464	25389.367732	25391.353737	16-Jun-2025 14:28:31	25332.494074	56.615390	none	NaN	NaN
128	3	16	13	bathroom	sun_aavhrsfjbserjtht.tif	25391.367771	25391.626123	25393.611854	16-Jun-2025 14:28:31	25332.494074	58.873697	none	NaN	NaN
128	3	17	54	bathroom	sun_auzqhkafidnkrwmo.tif	25393.617865	25393.876117	25395.861889	16-Jun-2025 14:28:31	25332.494074	61.123791	none	NaN	NaN
128	3	18	37	bathroom	sun_amzlamotzwfkwjco.tif	25395.867817	25396.126066	25398.112252	16-Jun-2025 14:28:31	25332.494074	63.373743	none	NaN	NaN
128	3	19	49	bathroom	sun_asfwthctfqerjvxr.tif	25398.126054	25398.384490	25400.369952	16-Jun-2025 14:28:31	25332.494074	65.631980	none	NaN	NaN
128	3	20	45	bathroom	sun_apkxzenqapsujocq.tif	25400.376048	25400.634385	25402.619854	16-Jun-2025 14:28:31	25332.494074	67.881974	none	NaN	NaN
128	3	21	39	bathroom	sun_anryaplzeujmzfkd.tif	25402.626085	25402.884375	25404.870338	16-Jun-2025 14:28:31	25332.494074	70.132011	none	NaN	NaN
128	3	22	51	bathroom	sun_atstyziqcmkahyxk.tif	25404.884444	25405.142688	25407.128581	16-Jun-2025 14:28:31	25332.494074	72.390370	none	NaN	NaN
128	3	23	30	bathroom	sun_ajlawzvmubibwbpy.tif	25407.134423	25407.392653	25409.378360	16-Jun-2025 14:28:31	25332.494074	74.640349	none	NaN	NaN
128	3	24	33	bathroom	sun_aljolscmmzydegqp.tif	25409.384238	25409.642637	25411.628284	16-Jun-2025 14:28:31	25332.494074	76.890164	none	NaN	NaN
128	3	25	20	bathroom	sun_afcoljnjfoxjtgja.tif	25411.634842	25411.892721	25413.878872	16-Jun-2025 14:28:31	25332.494074	79.140768	none	NaN	NaN
128	3	26	60	bathroom	sun_azqyogdvyhahyram.tif	25413.884744	25414.143074	25416.128892	16-Jun-2025 14:28:31	25332.494074	81.390670	none	NaN	NaN
128	3	27	22	bathroom	sun_agguqiubmwhqqunb.tif	25416.134811	25416.392690	25418.378724	16-Jun-2025 14:28:31	25332.494074	83.640737	5	25422.049317	1.000000
