subject	run	trial	texture	category	image	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp	Onsets	responseKey	responseTime	accuracy
108	8	1	16	kitchen	sun_aapllqyqlykszopd.tif	26418.948953	26419.207221	26421.192755	27-Mar-2025 17:04:23	26414.923087	4.025867	none	NaN	NaN
108	8	2	41	kitchen	sun_ahljzhgcdpomplvg.tif	26421.198968	26421.457313	26423.442829	27-Mar-2025 17:04:23	26414.923087	6.275881	none	NaN	NaN
108	8	3	54	kitchen	sun_auticobqsbwgoppi.tif	26423.448868	26423.707293	26425.692909	27-Mar-2025 17:04:23	26414.923087	8.525781	none	NaN	NaN
108	8	4	59	kitchen	sun_aypmqwcualkenuoe.tif	26425.698860	26425.957276	26427.942827	27-Mar-2025 17:04:23	26414.923087	10.775773	none	NaN	NaN
108	8	5	31	kitchen	sun_aehawpgmrlhlvcow.tif	26427.957257	26428.215592	26430.201266	27-Mar-2025 17:04:23	26414.923087	13.034171	none	NaN	NaN
108	8	6	51	kitchen	sun_aqeaevwwwjoqhzvl.tif	26430.207242	26430.465573	26432.451101	27-Mar-2025 17:04:23	26414.923087	15.284156	none	NaN	NaN
108	8	7	35	kitchen	sun_afuyedyxivkhecmu.tif	26432.457199	26432.715552	26434.700961	27-Mar-2025 17:04:23	26414.923087	17.534112	none	NaN	NaN
108	8	8	33	kitchen	sun_aeqdocilnnpuvuhx.tif	26434.715533	26434.973864	26436.959591	27-Mar-2025 17:04:23	26414.923087	19.792446	none	NaN	NaN
108	8	9	30	kitchen	sun_aegoxogugdkwpmpj.tif	26436.973848	26437.232195	26439.218160	27-Mar-2025 17:04:23	26414.923087	22.050762	5	26440.736519	0.000000
108	8	10	36	kitchen	sun_aggjlwcdjsjcaemh.tif	26446.248741	26446.507032	26448.492758	27-Mar-2025 17:04:23	26414.923087	31.325655	none	NaN	NaN
108	8	11	15	kitchen	sun_aamedkxepzlwuxes.tif	26448.498718	26448.757038	26450.742485	27-Mar-2025 17:04:23	26414.923087	33.575632	none	NaN	NaN
108	8	12	48	kitchen	sun_akchetnepxlcxhsu.tif	26450.748728	26451.007057	26452.993264	27-Mar-2025 17:04:23	26414.923087	35.825641	none	NaN	NaN
108	8	13	27	kitchen	sun_acxkpeoqbwcxfvip.tif	26452.998622	26453.257051	26455.242693	27-Mar-2025 17:04:23	26414.923087	38.075535	5	26456.527844	1.000000
108	8	14	46	kitchen	sun_ajcbwwvdlsvjyzje.tif	26462.265301	26462.523625	26464.509730	27-Mar-2025 17:04:23	26414.923087	47.342214	none	NaN	NaN
108	8	15	34	kitchen	sun_aexklacwqwezaorf.tif	26464.515298	26464.773622	26466.759431	27-Mar-2025 17:04:23	26414.923087	49.592211	none	NaN	NaN
108	8	16	29	kitchen	sun_admlmbcdswaszruo.tif	26466.765238	26467.023588	26469.009729	27-Mar-2025 17:04:23	26414.923087	51.842151	none	NaN	NaN
108	8	17	39	kitchen	sun_agzzivivdpnawacl.tif	26469.015183	26469.273571	26471.259151	27-Mar-2025 17:04:23	26414.923087	54.092096	none	NaN	NaN
108	8	18	42	kitchen	sun_ahpczsiumwwocjkv.tif	26471.265204	26471.523550	26473.509542	27-Mar-2025 17:04:23	26414.923087	56.342118	none	NaN	NaN
108	8	19	43	kitchen	sun_ahspylgoovwmwvgk.tif	26473.523544	26473.781885	26475.767625	27-Mar-2025 17:04:23	26414.923087	58.600458	none	NaN	NaN
108	8	20	37	kitchen	sun_agorklincwxrdtga.tif	26475.782242	26476.040200	26478.026433	27-Mar-2025 17:04:23	26414.923087	60.859155	6	26479.141897	1.000000
108	8	21	18	kitchen	sun_aaxxjlsuzvqlgylf.tif	26485.056771	26485.315104	26487.300741	27-Mar-2025 17:04:23	26414.923087	70.133684	none	NaN	NaN
108	8	22	26	kitchen	sun_acwjdupvyjsugpay.tif	26487.306720	26487.565092	26489.551142	27-Mar-2025 17:04:23	26414.923087	72.383634	none	NaN	NaN
108	8	23	17	kitchen	sun_aarfiyshqohlwkmo.tif	26489.556672	26489.815073	26491.801086	27-Mar-2025 17:04:23	26414.923087	74.633585	5	26493.210004	1.000000
108	8	24	47	kitchen	sun_ajkqhtgcbgpcwrwn.tif	26498.823694	26499.081654	26501.067881	27-Mar-2025 17:04:23	26414.923087	83.900607	none	NaN	NaN
108	8	25	60	kitchen	sun_azmutvzbxypaceni.tif	26501.073251	26501.331645	26503.317127	27-Mar-2025 17:04:23	26414.923087	86.150165	none	NaN	NaN
108	8	26	55	kitchen	sun_avszsnwsbuqfgzbn.tif	26503.323666	26503.581623	26505.567912	27-Mar-2025 17:04:23	26414.923087	88.400579	5	26506.573399	1.000000
108	8	27	20	kitchen	sun_abdxkyyxwfskuaqb.tif	26512.598152	26512.857040	26514.841941	27-Mar-2025 17:04:23	26414.923087	97.675065	none	NaN	NaN
108	8	28	19	kitchen	sun_abdenxonkemggwsq.tif	26514.848155	26515.106526	26517.092422	27-Mar-2025 17:04:23	26414.923087	99.925068	none	NaN	NaN
108	8	29	14	kitchen	sun_aadbddgrdsjugojn.tif	26517.098546	26517.356486	26519.343014	27-Mar-2025 17:04:23	26414.923087	102.175459	none	NaN	NaN
108	8	30	22	kitchen	sun_abpwyqmlzafvklqo.tif	26519.348455	26519.606731	26521.592888	27-Mar-2025 17:04:23	26414.923087	104.425368	6	26522.587680	1.000000
108	8	31	21	kitchen	sun_abftihopvusyfakt.tif	26528.614684	26528.873076	26530.859044	27-Mar-2025 17:04:23	26414.923087	113.691597	none	NaN	NaN
108	8	32	58	kitchen	sun_aymvwlarqodbwuoc.tif	26530.865048	26531.123443	26533.108810	27-Mar-2025 17:04:23	26414.923087	115.941961	none	NaN	NaN
108	8	33	52	kitchen	sun_auaiucuqpdausiva.tif	26533.123035	26533.381368	26535.367064	27-Mar-2025 17:04:23	26414.923087	118.199948	none	NaN	NaN
108	8	34	25	kitchen	sun_acgtpgfybqjmzeyw.tif	26535.373006	26535.631335	26537.616878	27-Mar-2025 17:04:23	26414.923087	120.449920	none	NaN	NaN
108	8	35	50	kitchen	sun_amjjdeyrggfqgmom.tif	26537.622967	26537.881328	26539.867085	27-Mar-2025 17:04:23	26414.923087	122.699881	none	NaN	NaN
108	8	36	24	kitchen	sun_acfmftudsenhrfhy.tif	26539.881309	26540.139630	26542.125211	27-Mar-2025 17:04:23	26414.923087	124.958222	none	NaN	NaN
108	8	37	23	kitchen	sun_abrcnpqqhmjwekyf.tif	26542.139986	26542.397951	26544.384387	27-Mar-2025 17:04:23	26414.923087	127.216900	none	NaN	NaN
108	8	38	44	kitchen	sun_ahywdevtimnqcsln.tif	26544.397932	26544.656257	26546.642709	27-Mar-2025 17:04:23	26414.923087	129.474845	6	26548.427903	1.000000
108	8	39	56	kitchen	sun_awcpdzzznmweyyhv.tif	26553.672857	26553.931579	26555.917098	27-Mar-2025 17:04:23	26414.923087	138.749771	5	26556.958487	1.000000
108	8	40	53	kitchen	sun_aunzlwrbjumxhwdj.tif	26562.947779	26563.206487	26565.191965	27-Mar-2025 17:04:23	26414.923087	148.024693	none	NaN	NaN
108	8	41	49	kitchen	sun_akcjzhbbjlbogpdi.tif	26565.197718	26565.456477	26567.442002	27-Mar-2025 17:04:23	26414.923087	150.274632	none	NaN	NaN
108	8	42	13	kitchen	labelme_rykdqxenmhulbdn.tif	26567.447686	26567.706068	26569.691501	27-Mar-2025 17:04:23	26414.923087	152.524599	none	NaN	NaN
108	8	43	11	kitchen	labelme_brsyyvweiuaazfr.tif	26569.697689	26569.956037	26571.941700	27-Mar-2025 17:04:23	26414.923087	154.774602	6	26573.750837	1.000000
108	8	44	38	kitchen	sun_agubuxuukhzyzpdp.tif	26578.964679	26579.222625	26581.209251	27-Mar-2025 17:04:23	26414.923087	164.041592	none	NaN	NaN
108	8	45	45	kitchen	sun_aixorpehvfykdynp.tif	26581.222623	26581.481358	26583.467347	27-Mar-2025 17:04:23	26414.923087	166.299536	none	NaN	NaN
108	8	46	12	kitchen	labelme_kxvouciolcpqplr.tif	26583.480941	26583.739256	26585.725501	27-Mar-2025 17:04:23	26414.923087	168.557854	none	NaN	NaN
108	8	47	28	kitchen	sun_adgqasybjyktddhj.tif	26585.739242	26585.997586	26587.983353	27-Mar-2025 17:04:23	26414.923087	170.816155	none	NaN	NaN
108	8	48	32	kitchen	sun_aenotlpyftoioydp.tif	26587.989595	26588.247520	26590.233734	27-Mar-2025 17:04:23	26414.923087	173.066508	none	NaN	NaN
108	8	49	40	kitchen	sun_ahdycvpopffkzzsu.tif	26590.239496	26590.497547	26592.483364	27-Mar-2025 17:04:23	26414.923087	175.316409	6	26594.269237	1.000000
108	8	50	57	kitchen	sun_axyyrmzcupyhlivc.tif	26599.506103	26599.764134	26601.750534	27-Mar-2025 17:04:23	26414.923087	184.583017	none	NaN	NaN
108	8	51	59	kitchen	sun_aypmqwcualkenuoe.tif	26601.756086	26602.014103	26604.000264	27-Mar-2025 17:04:23	26414.923087	186.832999	none	NaN	NaN
108	8	52	25	kitchen	sun_acgtpgfybqjmzeyw.tif	26604.005737	26604.264088	26606.250111	27-Mar-2025 17:04:23	26414.923087	189.082651	none	NaN	NaN
108	8	53	26	kitchen	sun_acwjdupvyjsugpay.tif	26606.255686	26606.514066	26608.500090	27-Mar-2025 17:04:23	26414.923087	191.332600	none	NaN	NaN
