subject	run	trial	texture	category	image	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp	Onsets	responseKey	responseTime	accuracy
108	10	1	23	kitchen	sun_abrcnpqqhmjwekyf.tif	27246.508570	27246.766898	27248.753144	27-Mar-2025 17:18:11	27242.480956	4.027615	none	NaN	NaN
108	10	2	12	kitchen	labelme_kxvouciolcpqplr.tif	27248.766884	27249.025216	27251.010972	27-Mar-2025 17:18:11	27242.480956	6.285929	none	NaN	NaN
108	10	3	49	kitchen	sun_akcjzhbbjlbogpdi.tif	27251.016870	27251.275203	27253.261319	27-Mar-2025 17:18:11	27242.480956	8.535914	none	NaN	NaN
108	10	4	20	kitchen	sun_abdxkyyxwfskuaqb.tif	27253.275183	27253.533506	27255.519669	27-Mar-2025 17:18:11	27242.480956	10.794228	6	27257.089817	0.000000
108	10	5	45	kitchen	sun_aixorpehvfykdynp.tif	27262.550102	27262.808432	27264.794379	27-Mar-2025 17:18:11	27242.480956	20.069146	none	NaN	NaN
108	10	6	47	kitchen	sun_ajkqhtgcbgpcwrwn.tif	27264.800026	27265.058415	27267.044169	27-Mar-2025 17:18:11	27242.480956	22.319071	none	NaN	NaN
108	10	7	32	kitchen	sun_aenotlpyftoioydp.tif	27267.050012	27267.308782	27269.294237	27-Mar-2025 17:18:11	27242.480956	24.569057	6	27270.196567	1.000000
108	10	8	60	kitchen	sun_azmutvzbxypaceni.tif	27276.316584	27276.574979	27278.560865	27-Mar-2025 17:18:11	27242.480956	33.835628	none	NaN	NaN
108	10	9	19	kitchen	sun_abdenxonkemggwsq.tif	27278.566624	27278.824921	27280.810732	27-Mar-2025 17:18:11	27242.480956	36.085669	none	NaN	NaN
108	10	10	17	kitchen	sun_aarfiyshqohlwkmo.tif	27280.816960	27281.074965	27283.060735	27-Mar-2025 17:18:11	27242.480956	38.336005	5	27285.349745	1.000000
108	10	11	53	kitchen	sun_aunzlwrbjumxhwdj.tif	27290.083206	27290.341920	27292.327001	27-Mar-2025 17:18:11	27242.480956	47.602250	none	NaN	NaN
108	10	12	16	kitchen	sun_aapllqyqlykszopd.tif	27292.333605	27292.591897	27294.577512	27-Mar-2025 17:18:11	27242.480956	49.852649	none	NaN	NaN
108	10	13	28	kitchen	sun_adgqasybjyktddhj.tif	27294.591882	27294.850215	27296.836031	27-Mar-2025 17:18:11	27242.480956	52.110926	none	NaN	NaN
108	10	14	57	kitchen	sun_axyyrmzcupyhlivc.tif	27296.841431	27297.099813	27299.085442	27-Mar-2025 17:18:11	27242.480956	54.360476	none	NaN	NaN
108	10	15	46	kitchen	sun_ajcbwwvdlsvjyzje.tif	27299.091421	27299.350163	27301.335242	27-Mar-2025 17:18:11	27242.480956	56.610466	none	NaN	NaN
108	10	16	44	kitchen	sun_ahywdevtimnqcsln.tif	27301.341432	27301.599769	27303.585660	27-Mar-2025 17:18:11	27242.480956	58.860476	none	NaN	NaN
108	10	17	59	kitchen	sun_aypmqwcualkenuoe.tif	27303.591371	27303.849743	27305.835879	27-Mar-2025 17:18:11	27242.480956	61.110416	none	NaN	NaN
108	10	18	55	kitchen	sun_avszsnwsbuqfgzbn.tif	27305.849740	27306.108069	27308.093683	27-Mar-2025 17:18:11	27242.480956	63.368785	6	27309.043156	1.000000
108	10	19	33	kitchen	sun_aeqdocilnnpuvuhx.tif	27315.116190	27315.374652	27317.360221	27-Mar-2025 17:18:11	27242.480956	72.635235	none	NaN	NaN
108	10	20	36	kitchen	sun_aggjlwcdjsjcaemh.tif	27317.366272	27317.624637	27319.610261	27-Mar-2025 17:18:11	27242.480956	74.885316	none	NaN	NaN
108	10	21	35	kitchen	sun_afuyedyxivkhecmu.tif	27319.624623	27319.882943	27321.868948	27-Mar-2025 17:18:11	27242.480956	77.143667	none	NaN	NaN
