subject	run	trial	texture	category	image	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp	Onsets	responseKey	responseTime	accuracy
108	12	1	25	kitchen	sun_acgtpgfybqjmzeyw.tif	28026.399933	28026.655587	28028.644001	27-Mar-2025 17:31:11	28022.365445	4.034488	none	NaN	NaN
108	12	2	15	kitchen	sun_aamedkxepzlwuxes.tif	28028.657112	28028.914808	28030.901495	27-Mar-2025 17:31:11	28022.365445	6.291667	none	NaN	NaN
108	12	3	32	kitchen	sun_aenotlpyftoioydp.tif	28030.915338	28031.170900	28033.159449	27-Mar-2025 17:31:11	28022.365445	8.549893	none	NaN	NaN
108	12	4	18	kitchen	sun_aaxxjlsuzvqlgylf.tif	28033.176508	28033.440075	28035.420351	27-Mar-2025 17:31:11	28022.365445	10.811063	none	NaN	NaN
108	12	5	60	kitchen	sun_azmutvzbxypaceni.tif	28035.437200	28035.696087	28037.680970	27-Mar-2025 17:31:11	28022.365445	13.071755	none	NaN	NaN
108	12	6	34	kitchen	sun_aexklacwqwezaorf.tif	28037.695433	28037.957313	28039.939942	27-Mar-2025 17:31:11	28022.365445	15.329988	none	NaN	NaN
108	12	7	33	kitchen	sun_aeqdocilnnpuvuhx.tif	28039.957174	28040.212926	28042.201572	27-Mar-2025 17:31:11	28022.365445	17.591729	5	28043.070841	1.000000
108	12	8	20	kitchen	sun_abdxkyyxwfskuaqb.tif	28049.253835	28049.515046	28051.497607	27-Mar-2025 17:31:11	28022.365445	26.888390	none	NaN	NaN
108	12	9	11	kitchen	labelme_brsyyvweiuaazfr.tif	28051.512219	28051.770796	28053.756047	27-Mar-2025 17:31:11	28022.365445	29.146774	none	NaN	NaN
108	12	10	30	kitchen	sun_aegoxogugdkwpmpj.tif	28053.771761	28054.029243	28056.015924	27-Mar-2025 17:31:11	28022.365445	31.406316	none	NaN	NaN
108	12	11	53	kitchen	sun_aunzlwrbjumxhwdj.tif	28056.030220	28056.287549	28058.274593	27-Mar-2025 17:31:11	28022.365445	33.664775	none	NaN	NaN
108	12	12	13	kitchen	labelme_rykdqxenmhulbdn.tif	28058.287162	28058.545600	28060.531084	27-Mar-2025 17:31:11	28022.365445	35.921717	none	NaN	NaN
108	12	13	21	kitchen	sun_abftihopvusyfakt.tif	28060.545476	28060.803808	28062.789838	27-Mar-2025 17:31:11	28022.365445	38.180030	none	NaN	NaN
108	12	14	39	kitchen	sun_agzzivivdpnawacl.tif	28062.803537	28063.062113	28065.047398	27-Mar-2025 17:31:11	28022.365445	40.438092	none	NaN	NaN
108	12	15	35	kitchen	sun_afuyedyxivkhecmu.tif	28065.062211	28065.320666	28067.306433	27-Mar-2025 17:31:11	28022.365445	42.696765	none	NaN	NaN
