subject	run	trial	texture	category	image	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp	Onsets	responseKey	responseTime	accuracy
108	4	1	18	kitchen	sun_aaxxjlsuzvqlgylf.tif	24753.730345	24753.988570	24755.974816	27-Mar-2025 16:36:38	24749.704606	4.025739	6	24756.707905	1.000000
108	4	2	27	kitchen	sun_acxkpeoqbwcxfvip.tif	24763.004747	24763.263487	24765.249328	27-Mar-2025 16:36:38	24749.704606	13.300141	none	NaN	NaN
108	4	3	29	kitchen	sun_admlmbcdswaszruo.tif	24765.263101	24765.521792	24767.507078	27-Mar-2025 16:36:38	24749.704606	15.558495	none	NaN	NaN
108	4	4	36	kitchen	sun_aggjlwcdjsjcaemh.tif	24767.513446	24767.771407	24769.757424	27-Mar-2025 16:36:38	24749.704606	17.808840	5	24770.730048	1.000000
108	4	5	44	kitchen	sun_ahywdevtimnqcsln.tif	24776.788368	24777.046699	24779.032406	27-Mar-2025 16:36:38	24749.704606	27.083762	none	NaN	NaN
108	4	6	45	kitchen	sun_aixorpehvfykdynp.tif	24779.037909	24779.296303	24781.281763	27-Mar-2025 16:36:38	24749.704606	29.333303	none	NaN	NaN
108	4	7	25	kitchen	sun_acgtpgfybqjmzeyw.tif	24781.287942	24781.546286	24783.532069	27-Mar-2025 16:36:38	24749.704606	31.583336	none	NaN	NaN
108	4	8	38	kitchen	sun_agubuxuukhzyzpdp.tif	24783.537897	24783.796258	24785.781929	27-Mar-2025 16:36:38	24749.704606	33.833291	none	NaN	NaN
108	4	9	35	kitchen	sun_afuyedyxivkhecmu.tif	24785.787903	24786.046160	24788.032433	27-Mar-2025 16:36:38	24749.704606	36.083297	none	NaN	NaN
108	4	10	54	kitchen	sun_auticobqsbwgoppi.tif	24788.037844	24788.296219	24790.282708	27-Mar-2025 16:36:38	24749.704606	38.333238	none	NaN	NaN
108	4	11	22	kitchen	sun_abpwyqmlzafvklqo.tif	24790.296205	24790.554534	24792.540553	27-Mar-2025 16:36:38	24749.704606	40.591599	none	NaN	NaN
108	4	12	16	kitchen	sun_aapllqyqlykszopd.tif	24792.554510	24792.812858	24794.798613	27-Mar-2025 16:36:38	24749.704606	42.849904	none	NaN	NaN
108	4	13	19	kitchen	sun_abdenxonkemggwsq.tif	24794.804495	24795.062834	24797.049047	27-Mar-2025 16:36:38	24749.704606	45.099889	none	NaN	NaN
108	4	14	58	kitchen	sun_aymvwlarqodbwuoc.tif	24797.062766	24797.321135	24799.306942	27-Mar-2025 16:36:38	24749.704606	47.358160	none	NaN	NaN
108	4	15	55	kitchen	sun_avszsnwsbuqfgzbn.tif	24799.312749	24799.571118	24801.557252	27-Mar-2025 16:36:38	24749.704606	49.608143	none	NaN	NaN
108	4	16	28	kitchen	sun_adgqasybjyktddhj.tif	24801.571095	24801.829445	24803.815220	27-Mar-2025 16:36:38	24749.704606	51.866489	none	NaN	NaN
108	4	17	51	kitchen	sun_aqeaevwwwjoqhzvl.tif	24803.821090	24804.079411	24806.065108	27-Mar-2025 16:36:38	24749.704606	54.116484	none	NaN	NaN
108	4	18	49	kitchen	sun_akcjzhbbjlbogpdi.tif	24806.071032	24806.329395	24808.315224	27-Mar-2025 16:36:38	24749.704606	56.366426	none	NaN	NaN
108	4	19	40	kitchen	sun_ahdycvpopffkzzsu.tif	24808.321054	24808.579377	24810.565826	27-Mar-2025 16:36:38	24749.704606	58.616448	5	24811.260673	1.000000
108	4	20	20	kitchen	sun_abdxkyyxwfskuaqb.tif	24817.595976	24817.854287	24819.840294	27-Mar-2025 16:36:38	24749.704606	67.891370	5	24820.634494	0.000000
108	4	21	31	kitchen	sun_aehawpgmrlhlvcow.tif	24826.862504	24827.120936	24829.106757	27-Mar-2025 16:36:38	24749.704606	77.157898	none	NaN	NaN
108	4	22	56	kitchen	sun_awcpdzzznmweyyhv.tif	24829.112906	24829.371245	24831.356745	27-Mar-2025 16:36:38	24749.704606	79.408300	none	NaN	NaN
108	4	23	43	kitchen	sun_ahspylgoovwmwvgk.tif	24831.362867	24831.621220	24833.607239	27-Mar-2025 16:36:38	24749.704606	81.658261	none	NaN	NaN
108	4	24	47	kitchen	sun_ajkqhtgcbgpcwrwn.tif	24833.612427	24833.871213	24835.856646	27-Mar-2025 16:36:38	24749.704606	83.907821	5	24836.566118	0.000000
108	4	25	41	kitchen	sun_ahljzhgcdpomplvg.tif	24842.879078	24843.137413	24845.123484	27-Mar-2025 16:36:38	24749.704606	93.174472	none	NaN	NaN
108	4	26	46	kitchen	sun_ajcbwwvdlsvjyzje.tif	24845.137385	24845.395716	24847.381826	27-Mar-2025 16:36:38	24749.704606	95.432779	none	NaN	NaN
108	4	27	12	kitchen	labelme_kxvouciolcpqplr.tif	24847.395705	24847.654031	24849.640231	27-Mar-2025 16:36:38	24749.704606	97.691099	none	NaN	NaN
108	4	28	59	kitchen	sun_aypmqwcualkenuoe.tif	24849.645599	24849.904023	24851.890125	27-Mar-2025 16:36:38	24749.704606	99.940993	none	NaN	NaN
