subject	run	trial	texture	category	image	responseKey	responseTime	trialOnset	itiOnset	trialEnd	date	triggerTimeStamp
001	1	20	69	kitchen	SHINEd_sun_abdenxonkemggwsq.tif	none	NaN	183023.483434	183023.741747	183025.729913	21-Oct-2024 12:06:55	21-Oct-2024 12:06:04
001	1	21	148	livingroom	SHINEd_livingroom_059.tif	6	183026.403673	183025.750791	183026.007824	183027.996711	21-Oct-2024 12:06:58	21-Oct-2024 12:06:04
001	1	22	100	kitchen	SHINEd_sun_amjjdeyrggfqgmom.tif	none	NaN	183028.008338	183028.267751	183030.254600	21-Oct-2024 12:07:00	21-Oct-2024 12:06:04
001	1	23	88	kitchen	SHINEd_sun_agubuxuukhzyzpdp.tif	none	NaN	183030.264022	183030.522195	183032.510554	21-Oct-2024 12:07:02	21-Oct-2024 12:06:04
001	1	24	121	livingroom	SHINEd_livingroom_014.tif	none	NaN	183032.524867	183032.782353	183034.771423	21-Oct-2024 12:07:04	21-Oct-2024 12:06:04
001	1	25	110	kitchen	SHINEd_sun_azmutvzbxypaceni.tif	none	NaN	183034.780530	183035.038461	183037.026687	21-Oct-2024 12:07:07	21-Oct-2024 12:06:04
001	1	26	93	kitchen	SHINEd_sun_ahspylgoovwmwvgk.tif	none	NaN	183037.038334	183037.297132	183039.284751	21-Oct-2024 12:07:09	21-Oct-2024 12:06:04
001	1	27	92	kitchen	SHINEd_sun_ahpczsiumwwocjkv.tif	none	NaN	183039.297514	183039.557364	183041.543910	21-Oct-2024 12:07:11	21-Oct-2024 12:06:04
001	1	28	99	kitchen	SHINEd_sun_akcjzhbbjlbogpdi.tif	none	NaN	183041.555082	183041.813762	183043.801302	21-Oct-2024 12:07:13	21-Oct-2024 12:06:04
001	1	29	107	kitchen	SHINEd_sun_axyyrmzcupyhlivc.tif	none	NaN	183043.813370	183044.072451	183046.059899	21-Oct-2024 12:07:16	21-Oct-2024 12:06:04
001	1	30	105	kitchen	SHINEd_sun_avszsnwsbuqfgzbn.tif	none	NaN	183046.071957	183046.330395	183048.318629	21-Oct-2024 12:07:18	21-Oct-2024 12:06:04
001	1	31	67	kitchen	SHINEd_sun_aarfiyshqohlwkmo.tif	6	183049.311290	183048.330149	183048.590645	183050.576675	21-Oct-2024 12:07:20	21-Oct-2024 12:06:04
001	1	32	108	kitchen	SHINEd_sun_aymvwlarqodbwuoc.tif	none	NaN	183050.589125	183050.847151	183052.835601	21-Oct-2024 12:07:22	21-Oct-2024 12:06:04
001	1	33	135	livingroom	SHINEd_livingroom_036.tif	6	183054.070494	183052.847247	183053.105118	183055.093585	21-Oct-2024 12:07:25	21-Oct-2024 12:06:04
001	1	34	94	kitchen	SHINEd_sun_ahywdevtimnqcsln.tif	none	NaN	183055.105575	183055.363179	183057.352328	21-Oct-2024 12:07:27	21-Oct-2024 12:06:04
001	1	35	82	kitchen	SHINEd_sun_aenotlpyftoioydp.tif	none	NaN	183057.363782	183057.621615	183059.609881	21-Oct-2024 12:07:29	21-Oct-2024 12:06:04
001	1	36	77	kitchen	SHINEd_sun_acxkpeoqbwcxfvip.tif	none	NaN	183059.622062	183059.880051	183061.868549	21-Oct-2024 12:07:31	21-Oct-2024 12:06:04
001	1	37	66	kitchen	SHINEd_sun_aapllqyqlykszopd.tif	none	NaN	183061.880844	183062.138367	183064.127381	21-Oct-2024 12:07:34	21-Oct-2024 12:06:04
001	1	38	63	kitchen	SHINEd_labelme_rykdqxenmhulbdn.tif	none	NaN	183064.138698	183064.396681	183066.384973	21-Oct-2024 12:07:36	21-Oct-2024 12:06:04
001	1	39	75	kitchen	SHINEd_sun_acgtpgfybqjmzeyw.tif	none	NaN	183066.396667	183066.655261	183068.643145	21-Oct-2024 12:07:38	21-Oct-2024 12:06:04
001	1	40	103	kitchen	SHINEd_sun_aunzlwrbjumxhwdj.tif	none	NaN	183068.654886	183068.913196	183070.901249	21-Oct-2024 12:07:40	21-Oct-2024 12:06:04
001	1	41	80	kitchen	SHINEd_sun_aegoxogugdkwpmpj.tif	none	NaN	183070.913538	183071.171487	183073.159428	21-Oct-2024 12:07:43	21-Oct-2024 12:06:04
001	1	42	115	livingroom	SHINEd_livingroom_006.tif	6	183073.884170	183073.171384	183073.429921	183075.417440	21-Oct-2024 12:07:45	21-Oct-2024 12:06:04
001	1	43	76	kitchen	SHINEd_sun_acwjdupvyjsugpay.tif	none	NaN	183075.430272	183075.688027	183077.676516	21-Oct-2024 12:07:47	21-Oct-2024 12:06:04
001	1	44	79	kitchen	SHINEd_sun_admlmbcdswaszruo.tif	none	NaN	183077.688767	183077.946597	183079.935006	21-Oct-2024 12:07:49	21-Oct-2024 12:06:04
001	1	45	81	kitchen	SHINEd_sun_aehawpgmrlhlvcow.tif	none	NaN	183079.947030	183080.204900	183082.193197	21-Oct-2024 12:07:52	21-Oct-2024 12:06:04
001	1	46	78	kitchen	SHINEd_sun_adgqasybjyktddhj.tif	none	NaN	183082.205118	183082.463597	183084.451797	21-Oct-2024 12:07:54	21-Oct-2024 12:06:04
001	1	47	91	kitchen	SHINEd_sun_ahljzhgcdpomplvg.tif	none	NaN	183084.463524	183084.721416	183086.709484	21-Oct-2024 12:07:56	21-Oct-2024 12:06:04
001	1	48	101	kitchen	SHINEd_sun_aqeaevwwwjoqhzvl.tif	none	NaN	183086.722102	183086.979703	183088.968029	21-Oct-2024 12:07:59	21-Oct-2024 12:06:04
001	1	49	90	kitchen	SHINEd_sun_ahdycvpopffkzzsu.tif	none	NaN	183088.979482	183089.237883	183091.226158	21-Oct-2024 12:08:01	21-Oct-2024 12:06:04
001	1	50	64	kitchen	SHINEd_sun_aadbddgrdsjugojn.tif	none	NaN	183091.238510	183091.496837	183093.484422	21-Oct-2024 12:08:03	21-Oct-2024 12:06:04
001	1	51	71	kitchen	SHINEd_sun_abftihopvusyfakt.tif	none	NaN	183093.496435	183093.754544	183095.742508	21-Oct-2024 12:08:05	21-Oct-2024 12:06:04
001	1	52	145	livingroom	SHINEd_livingroom_054.tif	6	183096.515241	183095.754638	183096.012856	183098.000846	21-Oct-2024 12:08:08	21-Oct-2024 12:06:04
001	1	53	106	kitchen	SHINEd_sun_awcpdzzznmweyyhv.tif	none	NaN	183098.012970	183098.271257	183100.259680	21-Oct-2024 12:08:10	21-Oct-2024 12:06:04
001	1	54	85	kitchen	SHINEd_sun_afuyedyxivkhecmu.tif	none	NaN	183100.271161	183100.529574	183102.517084	21-Oct-2024 12:08:12	21-Oct-2024 12:06:04
001	1	55	89	kitchen	SHINEd_sun_agzzivivdpnawacl.tif	none	NaN	183102.529370	183102.787686	183104.775563	21-Oct-2024 12:08:14	21-Oct-2024 12:06:04
001	1	56	70	kitchen	SHINEd_sun_abdxkyyxwfskuaqb.tif	none	NaN	183104.787564	183105.046093	183107.033736	21-Oct-2024 12:08:17	21-Oct-2024 12:06:04
001	1	57	68	kitchen	SHINEd_sun_aaxxjlsuzvqlgylf.tif	none	NaN	183107.046222	183107.304435	183109.292195	21-Oct-2024 12:08:19	21-Oct-2024 12:06:04
001	1	58	104	kitchen	SHINEd_sun_auticobqsbwgoppi.tif	none	NaN	183109.304315	183109.562717	183111.551050	21-Oct-2024 12:08:21	21-Oct-2024 12:06:04
001	1	59	41	bathroom	SHINEd_sun_aoybiabnpadelefl.tif	none	NaN	183117.595865	183117.854357	183119.841896	21-Oct-2024 12:08:29	21-Oct-2024 12:06:04
001	1	60	27	bathroom	SHINEd_sun_ahcvzmoyaycdoftf.tif	none	NaN	183119.854341	183120.112662	183122.100236	21-Oct-2024 12:08:32	21-Oct-2024 12:06:04
001	1	61	16	bathroom	SHINEd_sun_acduarbnmmoglmiv.tif	none	NaN	183122.113030	183122.371132	183124.359589	21-Oct-2024 12:08:34	21-Oct-2024 12:06:04
001	1	62	19	bathroom	SHINEd_sun_aclfzgynxzxlbepz.tif	none	NaN	183124.371461	183124.629679	183126.617339	21-Oct-2024 12:08:36	21-Oct-2024 12:06:04
001	1	63	40	bathroom	SHINEd_sun_aofnryafpsjimzsb.tif	none	NaN	183126.629664	183126.887993	183128.875634	21-Oct-2024 12:08:38	21-Oct-2024 12:06:04
001	1	64	49	bathroom	SHINEd_sun_asfwthctfqerjvxr.tif	none	NaN	183128.888070	183129.146186	183131.134632	21-Oct-2024 12:08:41	21-Oct-2024 12:06:04
001	1	65	112	livingroom	SHINEd_livingroom_003.tif	6	183131.845634	183131.146261	183131.404689	183133.392739	21-Oct-2024 12:08:43	21-Oct-2024 12:06:04
001	1	66	26	bathroom	SHINEd_sun_ahaulkltgpkeeemi.tif	none	NaN	183133.404725	183133.663085	183135.650649	21-Oct-2024 12:08:45	21-Oct-2024 12:06:04
001	1	67	53	bathroom	SHINEd_sun_ausgutylgojavyoq.tif	none	NaN	183135.663159	183135.921476	183137.909034	21-Oct-2024 12:08:47	21-Oct-2024 12:06:04
001	1	68	113	livingroom	SHINEd_livingroom_004.tif	6	183138.641884	183137.921480	183138.179582	183140.167429	21-Oct-2024 12:08:50	21-Oct-2024 12:06:04
001	1	69	14	bathroom	SHINEd_sun_abapwbhyhkfixyex.tif	none	NaN	183140.179676	183140.437883	183142.425705	21-Oct-2024 12:08:52	21-Oct-2024 12:06:04
001	1	70	35	bathroom	SHINEd_sun_alotolagknyrgtsk.tif	none	NaN	183142.437883	183142.695961	183144.683754	21-Oct-2024 12:08:54	21-Oct-2024 12:06:04
001	1	71	51	bathroom	SHINEd_sun_atstyziqcmkahyxk.tif	none	NaN	183144.696317	183144.954651	183146.942435	21-Oct-2024 12:08:56	21-Oct-2024 12:06:04
001	1	72	34	bathroom	SHINEd_sun_alkosphxlxwjwgjd.tif	none	NaN	183146.954634	183147.212840	183149.200976	21-Oct-2024 12:08:59	21-Oct-2024 12:06:04
001	1	73	20	bathroom	SHINEd_sun_afcoljnjfoxjtgja.tif	6	183150.365101	183149.212574	183149.471508	183151.458724	21-Oct-2024 12:09:01	21-Oct-2024 12:06:04
001	1	74	55	bathroom	SHINEd_sun_avhrdrntsqrjzccq.tif	none	NaN	183151.471313	183151.729584	183153.717954	21-Oct-2024 12:09:03	21-Oct-2024 12:06:04
001	1	75	39	bathroom	SHINEd_sun_anryaplzeujmzfkd.tif	none	NaN	183153.729592	183153.987774	183155.975816	21-Oct-2024 12:09:06	21-Oct-2024 12:06:04
001	1	76	57	bathroom	SHINEd_sun_axldvoqbuvuggfmq.tif	none	NaN	183155.987777	183156.246226	183158.234099	21-Oct-2024 12:09:08	21-Oct-2024 12:06:04
001	1	77	124	livingroom	SHINEd_livingroom_019.tif	6	183158.898800	183158.245846	183158.504024	183160.491727	21-Oct-2024 12:09:10	21-Oct-2024 12:06:04
001	1	78	48	bathroom	SHINEd_sun_aqrpegblszgcoujh.tif	none	NaN	183160.504399	183160.762477	183162.750906	21-Oct-2024 12:09:12	21-Oct-2024 12:06:04
001	1	79	29	bathroom	SHINEd_sun_ahqjwnzgolcaoidx.tif	none	NaN	183162.762849	183163.020796	183165.008889	21-Oct-2024 12:09:15	21-Oct-2024 12:06:04
001	1	80	18	bathroom	SHINEd_sun_acgyywnybuveqsro.tif	none	NaN	183165.020795	183165.279334	183167.266873	21-Oct-2024 12:09:17	21-Oct-2024 12:06:04
001	1	81	24	bathroom	SHINEd_sun_agrwbmhcpmfuwmsg.tif	none	NaN	183167.279229	183167.537715	183169.525535	21-Oct-2024 12:09:19	21-Oct-2024 12:06:04
001	1	82	38	bathroom	SHINEd_sun_anhioqovhscjqqwb.tif	none	NaN	183169.537823	183169.796019	183171.784386	21-Oct-2024 12:09:21	21-Oct-2024 12:06:04
001	1	83	17	bathroom	SHINEd_sun_acegryoqftbzowsg.tif	none	NaN	183171.796340	183172.054425	183174.042201	21-Oct-2024 12:09:24	21-Oct-2024 12:06:04
001	1	84	46	bathroom	SHINEd_sun_apmqjbnwghzuhhzh.tif	none	NaN	183174.054064	183174.312609	183176.299956	21-Oct-2024 12:09:26	21-Oct-2024 12:06:04
001	1	85	119	livingroom	SHINEd_livingroom_012.tif	6	183176.916459	183176.312725	183176.570833	183178.558637	21-Oct-2024 12:09:28	21-Oct-2024 12:06:04
001	1	86	36	bathroom	SHINEd_sun_ambriybtogmepttm.tif	none	NaN	183178.570933	183178.829368	183180.817424	21-Oct-2024 12:09:30	21-Oct-2024 12:06:04
001	1	87	60	bathroom	SHINEd_sun_azqyogdvyhahyram.tif	none	NaN	183180.829336	183181.087671	183183.075471	21-Oct-2024 12:09:33	21-Oct-2024 12:06:04
001	1	88	54	bathroom	SHINEd_sun_auzqhkafidnkrwmo.tif	none	NaN	183183.088878	183183.346069	183185.335288	21-Oct-2024 12:09:35	21-Oct-2024 12:06:04
001	1	89	15	bathroom	SHINEd_sun_abjtwfukuwddzted.tif	none	NaN	183185.346064	183185.604425	183187.591975	21-Oct-2024 12:09:37	21-Oct-2024 12:06:04
001	1	90	58	bathroom	SHINEd_sun_axxbkopsgyouuebh.tif	none	NaN	183187.604423	183187.862619	183189.851090	21-Oct-2024 12:09:39	21-Oct-2024 12:06:04
001	1	91	117	livingroom	SHINEd_livingroom_008.tif	6	183190.532075	183189.862279	183190.120815	183192.108819	21-Oct-2024 12:09:42	21-Oct-2024 12:06:04
001	1	92	56	bathroom	SHINEd_sun_awnqiikzaispgmwo.tif	none	NaN	183192.120708	183192.379020	183194.367288	21-Oct-2024 12:09:44	21-Oct-2024 12:06:04
001	1	93	31	bathroom	SHINEd_sun_akiytfaagpdsphgz.tif	none	NaN	183194.379464	183194.637560	183196.626073	21-Oct-2024 12:09:46	21-Oct-2024 12:06:04
001	1	94	44	bathroom	SHINEd_sun_apkruvsevgegsdwp.tif	none	NaN	183196.637326	183196.895426	183198.883978	21-Oct-2024 12:09:48	21-Oct-2024 12:06:04
001	1	95	21	bathroom	SHINEd_sun_aggnnqpdorgxpvce.tif	none	NaN	183198.895985	183199.154226	183201.142572	21-Oct-2024 12:09:51	21-Oct-2024 12:06:04
001	1	96	150	livingroom	SHINEd_livingroom_068.tif	6	183201.939419	183201.154300	183201.412517	183203.400932	21-Oct-2024 12:09:53	21-Oct-2024 12:06:04
001	1	97	12	bathroom	SHINEd_sun_aapitsgbtktqubfy.tif	none	NaN	183203.412663	183203.670958	183205.658580	21-Oct-2024 12:09:55	21-Oct-2024 12:06:04
001	1	98	43	bathroom	SHINEd_sun_apjevzvycyhuqghb.tif	none	NaN	183205.670924	183205.929262	183207.917557	21-Oct-2024 12:09:57	21-Oct-2024 12:06:04
001	1	99	25	bathroom	SHINEd_sun_agyqfjcfkdcydepw.tif	none	NaN	183207.929132	183208.187573	183210.175752	21-Oct-2024 12:10:00	21-Oct-2024 12:06:04
001	1	100	125	livingroom	SHINEd_livingroom_020.tif	6	183211.073430	183210.187457	183210.445548	183212.433578	21-Oct-2024 12:10:02	21-Oct-2024 12:06:04
001	1	101	52	bathroom	SHINEd_sun_aunuadmjocsddsrl.tif	none	NaN	183212.445778	183212.703632	183214.691676	21-Oct-2024 12:10:04	21-Oct-2024 12:06:04
001	1	102	32	bathroom	SHINEd_sun_aleqenyvunhactkl.tif	none	NaN	183214.703644	183214.961932	183216.950185	21-Oct-2024 12:10:06	21-Oct-2024 12:06:04
001	1	103	45	bathroom	SHINEd_sun_apkxzenqapsujocq.tif	none	NaN	183216.962173	183217.220340	183219.208408	21-Oct-2024 12:10:09	21-Oct-2024 12:06:04
001	1	104	23	bathroom	SHINEd_sun_aghyqhbptboemmoq.tif	none	NaN	183219.220235	183219.479175	183221.466914	21-Oct-2024 12:10:11	21-Oct-2024 12:06:04
001	1	105	59	bathroom	SHINEd_sun_axyrejkiiaqiurjk.tif	none	NaN	183221.478912	183221.737090	183223.725284	21-Oct-2024 12:10:13	21-Oct-2024 12:06:04
001	1	106	28	bathroom	SHINEd_sun_ahijqszoswveeyji.tif	none	NaN	183223.736872	183223.995295	183225.983018	21-Oct-2024 12:10:16	21-Oct-2024 12:06:04
001	1	107	50	bathroom	SHINEd_sun_aspsyogrekjtfozg.tif	none	NaN	183225.995352	183226.253518	183228.242045	21-Oct-2024 12:10:18	21-Oct-2024 12:06:04
001	1	108	146	livingroom	SHINEd_livingroom_055.tif	none	NaN	183228.253630	183228.511954	183230.499919	21-Oct-2024 12:10:20	21-Oct-2024 12:06:04
001	1	109	11	bathroom	SHINEd_labelme_sfxiulhjbhlyiyt.tif	none	NaN	183230.512068	183230.770275	183232.758086	21-Oct-2024 12:10:22	21-Oct-2024 12:06:04
001	1	110	42	bathroom	SHINEd_sun_apeeialkgkuxddgh.tif	none	NaN	183232.770137	183233.028556	183235.016392	21-Oct-2024 12:10:25	21-Oct-2024 12:06:04
001	1	111	22	bathroom	SHINEd_sun_agguqiubmwhqqunb.tif	none	NaN	183235.028696	183235.286894	183237.275151	21-Oct-2024 12:10:27	21-Oct-2024 12:06:04
001	1	112	13	bathroom	SHINEd_sun_aavhrsfjbserjtht.tif	none	NaN	183237.286998	183237.545215	183239.533264	21-Oct-2024 12:10:29	21-Oct-2024 12:06:04
001	1	113	47	bathroom	SHINEd_sun_apynckhmoftszqoq.tif	none	NaN	183239.545095	183239.803625	183241.791287	21-Oct-2024 12:10:31	21-Oct-2024 12:06:04
001	1	114	33	bathroom	SHINEd_sun_aljolscmmzydegqp.tif	none	NaN	183241.803769	183242.061755	183244.049843	21-Oct-2024 12:10:34	21-Oct-2024 12:06:04
001	1	115	37	bathroom	SHINEd_sun_amzlamotzwfkwjco.tif	none	NaN	183244.061872	183244.320540	183246.308145	21-Oct-2024 12:10:36	21-Oct-2024 12:06:04
001	1	116	30	bathroom	SHINEd_sun_ajlawzvmubibwbpy.tif	none	NaN	183246.320172	183246.578472	183248.566314	21-Oct-2024 12:10:38	21-Oct-2024 12:06:04
