subject	run	trial	texture	category	image	responseKey	responseTime	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp
003	10	1	15	bathroom	SHINEd_sun_abjtwfukuwddzted.tif	none	NaN	29452.171215	29452.421790	29454.417518	04-Nov-2024 17:12:01	29446.150282
003	10	2	23	bathroom	SHINEd_sun_aghyqhbptboemmoq.tif	none	NaN	29454.422033	29454.671836	29456.668564	04-Nov-2024 17:12:01	29446.150282
003	10	3	37	bathroom	SHINEd_sun_amzlamotzwfkwjco.tif	none	NaN	29456.672541	29456.923405	29458.918505	04-Nov-2024 17:12:01	29446.150282
003	10	4	47	bathroom	SHINEd_sun_apynckhmoftszqoq.tif	none	NaN	29458.922804	29459.175838	29461.169326	04-Nov-2024 17:12:01	29446.150282
003	10	5	53	bathroom	SHINEd_sun_ausgutylgojavyoq.tif	none	NaN	29461.175874	29461.426990	29463.421951	04-Nov-2024 17:12:01	29446.150282
003	10	6	152	livingroom	SHINEd_livingroom_073.tif	6	29464.329912	29463.428432	29463.679420	29465.675802	04-Nov-2024 17:12:01	29446.150282
003	10	7	33	bathroom	SHINEd_sun_aljolscmmzydegqp.tif	none	NaN	29465.681238	29465.931162	29467.927823	04-Nov-2024 17:12:01	29446.150282
003	10	8	12	bathroom	SHINEd_sun_aapitsgbtktqubfy.tif	none	NaN	29467.934711	29468.186613	29470.180881	04-Nov-2024 17:12:01	29446.150282
003	10	9	46	bathroom	SHINEd_sun_apmqjbnwghzuhhzh.tif	none	NaN	29470.185629	29470.437430	29472.433660	04-Nov-2024 17:12:01	29446.150282
003	10	10	39	bathroom	SHINEd_sun_anryaplzeujmzfkd.tif	none	NaN	29472.437487	29472.688375	29474.683536	04-Nov-2024 17:12:01	29446.150282
003	10	11	59	bathroom	SHINEd_sun_axyrejkiiaqiurjk.tif	none	NaN	29474.691550	29474.942804	29476.937767	04-Nov-2024 17:12:01	29446.150282
003	10	12	19	bathroom	SHINEd_sun_aclfzgynxzxlbepz.tif	none	NaN	29476.942232	29477.199719	29479.188634	04-Nov-2024 17:12:01	29446.150282
003	10	13	121	livingroom	SHINEd_livingroom_014.tif	none	NaN	29479.192961	29479.444743	29481.439227	04-Nov-2024 17:12:01	29446.150282
003	10	14	28	bathroom	SHINEd_sun_ahijqszoswveeyji.tif	none	NaN	29481.445682	29481.696559	29483.692038	04-Nov-2024 17:12:01	29446.150282
003	10	15	14	bathroom	SHINEd_sun_abapwbhyhkfixyex.tif	none	NaN	29483.696363	29483.947042	29485.942255	04-Nov-2024 17:12:01	29446.150282
003	10	16	13	bathroom	SHINEd_sun_aavhrsfjbserjtht.tif	none	NaN	29485.950559	29486.202259	29488.197048	04-Nov-2024 17:12:01	29446.150282
003	10	17	34	bathroom	SHINEd_sun_alkosphxlxwjwgjd.tif	none	NaN	29488.202991	29488.455341	29490.449501	04-Nov-2024 17:12:01	29446.150282
003	10	18	43	bathroom	SHINEd_sun_apjevzvycyhuqghb.tif	none	NaN	29490.453294	29490.703222	29492.699142	04-Nov-2024 17:12:01	29446.150282
003	10	19	49	bathroom	SHINEd_sun_asfwthctfqerjvxr.tif	none	NaN	29492.704918	29492.955013	29494.950902	04-Nov-2024 17:12:01	29446.150282
003	10	20	17	bathroom	SHINEd_sun_acegryoqftbzowsg.tif	none	NaN	29494.954783	29495.205926	29497.201354	04-Nov-2024 17:12:01	29446.150282
003	10	21	20	bathroom	SHINEd_sun_afcoljnjfoxjtgja.tif	none	NaN	29497.205201	29497.455509	29499.451822	04-Nov-2024 17:12:01	29446.150282
003	10	22	44	bathroom	SHINEd_sun_apkruvsevgegsdwp.tif	none	NaN	29499.455921	29499.706146	29501.701996	04-Nov-2024 17:12:01	29446.150282
