subject	run	trial	texture	category	image	responseKey	responseTime	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp
011	05	1	103	kitchen	SHINEd_sun_aunzlwrbjumxhwdj.tif	none	NaN	12311.610244	12311.868540	12313.856317	02-Dec-2024 13:12:06	12305.581059
011	05	2	90	kitchen	SHINEd_sun_ahdycvpopffkzzsu.tif	none	NaN	12313.868259	12314.127597	12316.114833	02-Dec-2024 13:12:06	12305.581059
011	05	3	96	kitchen	SHINEd_sun_ajcbwwvdlsvjyzje.tif	none	NaN	12316.126944	12316.385316	12318.372953	02-Dec-2024 13:12:06	12305.581059
011	05	4	97	kitchen	SHINEd_sun_ajkqhtgcbgpcwrwn.tif	none	NaN	12318.385377	12318.643475	12320.631222	02-Dec-2024 13:12:06	12305.581059
011	05	5	85	kitchen	SHINEd_sun_afuyedyxivkhecmu.tif	none	NaN	12320.644200	12320.902184	12322.890890	02-Dec-2024 13:12:06	12305.581059
011	05	6	61	kitchen	SHINEd_labelme_brsyyvweiuaazfr.tif	none	NaN	12322.902044	12323.159857	12325.148631	02-Dec-2024 13:12:06	12305.581059
011	05	7	94	kitchen	SHINEd_sun_ahywdevtimnqcsln.tif	none	NaN	12325.160590	12325.418752	12327.407166	02-Dec-2024 13:12:06	12305.581059
011	05	8	84	kitchen	SHINEd_sun_aexklacwqwezaorf.tif	5	12328.495226	12327.418901	12327.676719	12329.665300	02-Dec-2024 13:12:06	12305.581059
011	05	9	99	kitchen	SHINEd_sun_akcjzhbbjlbogpdi.tif	none	NaN	12329.677214	12329.935535	12331.923801	02-Dec-2024 13:12:06	12305.581059
011	05	10	82	kitchen	SHINEd_sun_aenotlpyftoioydp.tif	none	NaN	12331.934685	12332.194726	12334.180863	02-Dec-2024 13:12:06	12305.581059
011	05	11	80	kitchen	SHINEd_sun_aegoxogugdkwpmpj.tif	none	NaN	12334.193179	12334.451230	12336.439465	02-Dec-2024 13:12:06	12305.581059
011	05	12	69	kitchen	SHINEd_sun_abdenxonkemggwsq.tif	none	NaN	12336.451439	12336.709634	12338.698093	02-Dec-2024 13:12:06	12305.581059
011	05	13	111	livingroom	SHINEd_livingroom_001.tif	none	NaN	12338.709762	12338.968184	12340.956057	02-Dec-2024 13:12:06	12305.581059
011	05	14	77	kitchen	SHINEd_sun_acxkpeoqbwcxfvip.tif	none	NaN	12340.967860	12341.226754	12343.214311	02-Dec-2024 13:12:06	12305.581059
011	05	15	73	kitchen	SHINEd_sun_abrcnpqqhmjwekyf.tif	none	NaN	12343.226180	12343.484488	12345.472606	02-Dec-2024 13:12:06	12305.581059
011	05	16	92	kitchen	SHINEd_sun_ahpczsiumwwocjkv.tif	none	NaN	12345.484477	12345.743262	12347.731034	02-Dec-2024 13:12:06	12305.581059
011	05	17	88	kitchen	SHINEd_sun_agubuxuukhzyzpdp.tif	none	NaN	12347.742925	12348.001321	12349.989552	02-Dec-2024 13:12:06	12305.581059
011	05	18	91	kitchen	SHINEd_sun_ahljzhgcdpomplvg.tif	none	NaN	12350.001133	12350.259443	12352.247797	02-Dec-2024 13:12:06	12305.581059
011	05	19	102	kitchen	SHINEd_sun_auaiucuqpdausiva.tif	none	NaN	12352.259790	12352.519748	12354.506419	02-Dec-2024 13:12:06	12305.581059
011	05	20	142	livingroom	SHINEd_livingroom_049.tif	5	12355.219186	12354.517978	12354.776202	12356.763837	02-Dec-2024 13:12:06	12305.581059
