subject	run	trial	texture	category	image	responseKey	responseTime	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp
013	2	1	28	bathroom	SHINEd_sun_ahijqszoswveeyji.tif	none		17000.376553	17000.62998	17002.622513	22-Nov-2024 14:43:06	16994.348204
013	2	2	43	bathroom	SHINEd_sun_apjevzvycyhuqghb.tif	none		17002.629132	17002.882235	17004.875378	22-Nov-2024 14:43:06	16994.348204
013	2	3	49	bathroom	SHINEd_sun_asfwthctfqerjvxr.tif	none		17004.881594	17005.133125	17007.127853	22-Nov-2024 14:43:06	16994.348204
013	2	4	21	bathroom	SHINEd_sun_aggnnqpdorgxpvce.tif	5	17008.425193	17007.134637	17007.387919	17009.380539	22-Nov-2024 14:43:06	16994.348204
013	2	5	23	bathroom	SHINEd_sun_aghyqhbptboemmoq.tif	none		17009.386138	17009.637442	17011.632204	22-Nov-2024 14:43:06	16994.348204
013	2	6	14	bathroom	SHINEd_sun_abapwbhyhkfixyex.tif	none		17011.639926	17011.89123	17013.886492	22-Nov-2024 14:43:06	16994.348204
013	2	7	16	bathroom	SHINEd_sun_acduarbnmmoglmiv.tif	none		17013.891603	17014.142908	17016.137563	22-Nov-2024 14:43:06	16994.348204
013	2	8	40	bathroom	SHINEd_sun_aofnryafpsjimzsb.tif	none		17016.143682	17016.395387	17018.390231	22-Nov-2024 14:43:06	16994.348204
013	2	9	31	bathroom	SHINEd_sun_akiytfaagpdsphgz.tif	none		17018.395416	17018.648245	17020.641617	22-Nov-2024 14:43:06	16994.348204
013	2	10	34	bathroom	SHINEd_sun_alkosphxlxwjwgjd.tif	none		17020.649574	17020.901358	17022.896172	22-Nov-2024 14:43:06	16994.348204
013	2	11	47	bathroom	SHINEd_sun_apynckhmoftszqoq.tif	none		17022.903089	17023.154993	17025.149458	22-Nov-2024 14:43:06	16994.348204
013	2	12	55	bathroom	SHINEd_sun_avhrdrntsqrjzccq.tif	none		17025.157377	17025.409028	17027.403802	22-Nov-2024 14:43:06	16994.348204
013	2	13	132	livingroom	SHINEd_livingroom_030.tif	5	17028.485944	17027.410134	17027.66149	17029.656808	22-Nov-2024 14:43:06	16994.348204
013	2	14	53	bathroom	SHINEd_sun_ausgutylgojavyoq.tif	none		17029.662096	17029.914381	17031.908701	22-Nov-2024 14:43:06	16994.348204
013	2	15	17	bathroom	SHINEd_sun_acegryoqftbzowsg.tif	none		17031.915209	17032.167944	17034.161626	22-Nov-2024 14:43:06	16994.348204
013	2	16	39	bathroom	SHINEd_sun_anryaplzeujmzfkd.tif	none		17034.1668	17034.418239	17036.413354	22-Nov-2024 14:43:06	16994.348204
013	2	17	11	bathroom	SHINEd_labelme_sfxiulhjbhlyiyt.tif	none		17036.418783	17036.671495	17038.664776	22-Nov-2024 14:43:06	16994.348204
013	2	18	56	bathroom	SHINEd_sun_awnqiikzaispgmwo.tif	none		17038.672156	17038.923016	17040.918644	22-Nov-2024 14:43:06	16994.348204
013	2	19	148	livingroom	SHINEd_livingroom_059.tif	none		17040.923857	17041.177195	17043.170364	22-Nov-2024 14:43:06	16994.348204
013	2	20	26	bathroom	SHINEd_sun_ahaulkltgpkeeemi.tif	none		17043.175376	17043.42636	17045.421624	22-Nov-2024 14:43:06	16994.348204
013	2	21	54	bathroom	SHINEd_sun_auzqhkafidnkrwmo.tif	none		17045.428328	17045.680388	17047.674942	22-Nov-2024 14:43:06	16994.348204
013	2	22	12	bathroom	SHINEd_sun_aapitsgbtktqubfy.tif	none		17047.680521	17047.931884	17049.926945	22-Nov-2024 14:43:06	16994.348204
013	2	23	118	livingroom	SHINEd_livingroom_010.tif	none		17049.932671	17050.183397	17052.178739	22-Nov-2024 14:43:06	16994.348204
013	2	24	35	bathroom	SHINEd_sun_alotolagknyrgtsk.tif	none		17052.186134	17052.437626	17054.432609	22-Nov-2024 14:43:06	16994.348204
013	2	25	52	bathroom	SHINEd_sun_aunuadmjocsddsrl.tif	none		17054.438267	17054.689564	17056.684546	22-Nov-2024 14:43:06	16994.348204
013	2	26	51	bathroom	SHINEd_sun_atstyziqcmkahyxk.tif	none		17056.689614	17056.940874	17058.935554	22-Nov-2024 14:43:06	16994.348204
013	2	27	38	bathroom	SHINEd_sun_anhioqovhscjqqwb.tif	none		17058.940975	17059.192613	17061.187397	22-Nov-2024 14:43:06	16994.348204
013	2	28	60	bathroom	SHINEd_sun_azqyogdvyhahyram.tif	none		17061.192387	17061.443777	17063.438652	22-Nov-2024 14:43:06	16994.348204
013	2	29	25	bathroom	SHINEd_sun_agyqfjcfkdcydepw.tif	none		17063.444142	17063.696161	17065.690114	22-Nov-2024 14:43:06	16994.348204
013	2	30	50	bathroom	SHINEd_sun_aspsyogrekjtfozg.tif	none		17065.696757	17065.948313	17067.943222	22-Nov-2024 14:43:06	16994.348204
013	2	31	32	bathroom	SHINEd_sun_aleqenyvunhactkl.tif	none		17067.948544	17068.200083	17070.195125	22-Nov-2024 14:43:06	16994.348204
013	2	32	33	bathroom	SHINEd_sun_aljolscmmzydegqp.tif	none		17070.200377	17070.451764	17072.446863	22-Nov-2024 14:43:06	16994.348204
013	2	33	125	livingroom	SHINEd_livingroom_020.tif	none		17072.452179	17072.704489	17074.698267	22-Nov-2024 14:43:06	16994.348204
013	2	34	27	bathroom	SHINEd_sun_ahcvzmoyaycdoftf.tif	none		17074.70405	17074.9555	17076.950097	22-Nov-2024 14:43:06	16994.348204
013	2	35	59	bathroom	SHINEd_sun_axyrejkiiaqiurjk.tif	none		17076.958385	17077.210202	17079.205085	22-Nov-2024 14:43:06	16994.348204
013	2	36	41	bathroom	SHINEd_sun_aoybiabnpadelefl.tif	5	17080.017087	17079.211827	17079.463526	17081.457933	22-Nov-2024 14:43:06	16994.348204
013	2	37	30	bathroom	SHINEd_sun_ajlawzvmubibwbpy.tif	none		17081.464606	17081.716434	17083.711138	22-Nov-2024 14:43:06	16994.348204
013	2	38	29	bathroom	SHINEd_sun_ahqjwnzgolcaoidx.tif	none		17083.717663	17083.97025	17085.964301	22-Nov-2024 14:43:06	16994.348204
013	2	39	144	livingroom	SHINEd_livingroom_052.tif	none		17085.971836	17086.224394	17088.21819	22-Nov-2024 14:43:06	16994.348204
013	2	40	13	bathroom	SHINEd_sun_aavhrsfjbserjtht.tif	none		17088.225075	17088.478218	17090.470998	22-Nov-2024 14:43:06	16994.348204
013	2	41	24	bathroom	SHINEd_sun_agrwbmhcpmfuwmsg.tif	none		17090.478211	17090.731688	17092.725033	22-Nov-2024 14:43:06	16994.348204
013	2	42	146	livingroom	SHINEd_livingroom_055.tif	none		17092.732359	17092.984006	17094.978588	22-Nov-2024 14:43:06	16994.348204
013	2	43	20	bathroom	SHINEd_sun_afcoljnjfoxjtgja.tif	none		17094.985358	17095.237975	17097.231256	22-Nov-2024 14:43:06	16994.348204
013	2	44	18	bathroom	SHINEd_sun_acgyywnybuveqsro.tif	5	17098.346411	17097.237866	17097.489129	17099.484133	22-Nov-2024 14:43:06	16994.348204
013	2	45	154	livingroom	SHINEd_livingroom_083.tif	none		17099.491588	17099.744582	17101.737949	22-Nov-2024 14:43:06	16994.348204
013	2	46	37	bathroom	SHINEd_sun_amzlamotzwfkwjco.tif	none		17101.743767	17101.996568	17103.989691	22-Nov-2024 14:43:06	16994.348204
013	2	47	46	bathroom	SHINEd_sun_apmqjbnwghzuhhzh.tif	none		17103.996839	17104.248708	17106.243347	22-Nov-2024 14:43:06	16994.348204
013	2	48	36	bathroom	SHINEd_sun_ambriybtogmepttm.tif	none		17106.248497	17106.500202	17108.49498	22-Nov-2024 14:43:06	16994.348204
013	2	49	141	livingroom	SHINEd_livingroom_048.tif	5	17109.308896	17108.501639	17108.754422	17110.748279	22-Nov-2024 14:43:06	16994.348204
013	2	50	15	bathroom	SHINEd_sun_abjtwfukuwddzted.tif	none		17110.754158	17111.006082	17113.000045	22-Nov-2024 14:43:06	16994.348204
013	2	51	57	bathroom	SHINEd_sun_axldvoqbuvuggfmq.tif	none		17113.00643	17113.258787	17115.253139	22-Nov-2024 14:43:06	16994.348204
013	2	52	42	bathroom	SHINEd_sun_apeeialkgkuxddgh.tif	none		17115.259351	17115.511722	17117.505312	22-Nov-2024 14:43:06	16994.348204
013	2	53	44	bathroom	SHINEd_sun_apkruvsevgegsdwp.tif	none		17117.510782	17117.763947	17119.757065	22-Nov-2024 14:43:06	16994.348204
013	2	54	45	bathroom	SHINEd_sun_apkxzenqapsujocq.tif	none		17119.765406	17120.017386	17122.01204	22-Nov-2024 14:43:06	16994.348204
013	2	55	22	bathroom	SHINEd_sun_agguqiubmwhqqunb.tif	none		17122.018144	17122.270777	17124.264139	22-Nov-2024 14:43:06	16994.348204
013	2	56	58	bathroom	SHINEd_sun_axxbkopsgyouuebh.tif	none		17124.270178	17124.522756	17126.516225	22-Nov-2024 14:43:06	16994.348204
