subject	run	trial	texture	category	image	trialOnset	itiOnset	trialEnd	triggerDate	triggerTimeStamp	Onsets	responseKey	responseTime	accuracy
127	8	1	16	kitchen	sun_aapllqyqlykszopd.tif	15026.051130	15026.309449	15028.295478	16-Jun-2025 11:36:41	15022.023878	4.027252	none	NaN	NaN
127	8	2	41	kitchen	sun_ahljzhgcdpomplvg.tif	15028.309310	15028.567783	15030.553430	16-Jun-2025 11:36:41	15022.023878	6.285432	none	NaN	NaN
127	8	3	54	kitchen	sun_auticobqsbwgoppi.tif	15030.567666	15030.826002	15032.811746	16-Jun-2025 11:36:41	15022.023878	8.543788	none	NaN	NaN
127	8	4	59	kitchen	sun_aypmqwcualkenuoe.tif	15032.825646	15033.084372	15035.069996	16-Jun-2025 11:36:41	15022.023878	10.801768	none	NaN	NaN
127	8	5	31	kitchen	sun_aehawpgmrlhlvcow.tif	15035.084552	15035.342994	15037.328901	16-Jun-2025 11:36:41	15022.023878	13.060673	none	NaN	NaN
127	8	6	51	kitchen	sun_aqeaevwwwjoqhzvl.tif	15037.342637	15037.601328	15039.586658	16-Jun-2025 11:36:41	15022.023878	15.318759	none	NaN	NaN
127	8	7	35	kitchen	sun_afuyedyxivkhecmu.tif	15039.601172	15039.859733	15041.845421	16-Jun-2025 11:36:41	15022.023878	17.577294	none	NaN	NaN
127	8	8	33	kitchen	sun_aeqdocilnnpuvuhx.tif	15041.859256	15042.117479	15044.103664	16-Jun-2025 11:36:41	15022.023878	19.835378	none	NaN	NaN
127	8	9	30	kitchen	sun_aegoxogugdkwpmpj.tif	15044.117696	15044.376393	15046.361625	16-Jun-2025 11:36:41	15022.023878	22.093817	5	15047.993802	0.000000
127	8	10	36	kitchen	sun_aggjlwcdjsjcaemh.tif	15053.402139	15053.660977	15055.646129	16-Jun-2025 11:36:41	15022.023878	31.378261	none	NaN	NaN
127	8	11	15	kitchen	sun_aamedkxepzlwuxes.tif	15055.659142	15055.917725	15057.903110	16-Jun-2025 11:36:41	15022.023878	33.635264	none	NaN	NaN
127	8	12	48	kitchen	sun_akchetnepxlcxhsu.tif	15057.917343	15058.176025	15060.161814	16-Jun-2025 11:36:41	15022.023878	35.893464	none	NaN	NaN
127	8	13	27	kitchen	sun_acxkpeoqbwcxfvip.tif	15060.175824	15060.434167	15062.420340	16-Jun-2025 11:36:41	15022.023878	38.151946	6	15063.461310	0.000000
127	8	14	46	kitchen	sun_ajcbwwvdlsvjyzje.tif	15069.458956	15069.717429	15071.703227	16-Jun-2025 11:36:41	15022.023878	47.435077	none	NaN	NaN
127	8	15	34	kitchen	sun_aexklacwqwezaorf.tif	15071.717086	15071.975717	15073.961124	16-Jun-2025 11:36:41	15022.023878	49.693208	none	NaN	NaN
127	8	16	29	kitchen	sun_admlmbcdswaszruo.tif	15073.975602	15074.233993	15076.220010	16-Jun-2025 11:36:41	15022.023878	51.951724	none	NaN	NaN
127	8	17	39	kitchen	sun_agzzivivdpnawacl.tif	15076.233988	15076.492409	15078.478226	16-Jun-2025 11:36:41	15022.023878	54.210110	none	NaN	NaN
127	8	18	42	kitchen	sun_ahpczsiumwwocjkv.tif	15078.492246	15078.750609	15080.736428	16-Jun-2025 11:36:41	15022.023878	56.468367	none	NaN	NaN
127	8	19	43	kitchen	sun_ahspylgoovwmwvgk.tif	15080.750684	15081.010026	15082.994817	16-Jun-2025 11:36:41	15022.023878	58.726806	none	NaN	NaN
127	8	20	37	kitchen	sun_agorklincwxrdtga.tif	15083.008883	15083.267227	15085.253308	16-Jun-2025 11:36:41	15022.023878	60.985004	6	15086.326113	1.000000
127	8	21	18	kitchen	sun_aaxxjlsuzvqlgylf.tif	15092.291925	15092.550638	15094.536449	16-Jun-2025 11:36:41	15022.023878	70.268047	none	NaN	NaN
127	8	22	26	kitchen	sun_acwjdupvyjsugpay.tif	15094.551265	15094.808478	15096.795640	16-Jun-2025 11:36:41	15022.023878	72.527386	none	NaN	NaN
127	8	23	17	kitchen	sun_aarfiyshqohlwkmo.tif	15096.809050	15097.067938	15099.052976	16-Jun-2025 11:36:41	15022.023878	74.785172	6	15100.945226	0.000000
127	8	24	47	kitchen	sun_ajkqhtgcbgpcwrwn.tif	15106.085360	15106.341931	15108.329496	16-Jun-2025 11:36:41	15022.023878	84.061481	none	NaN	NaN
127	8	25	60	kitchen	sun_azmutvzbxypaceni.tif	15108.341683	15108.600392	15110.585680	16-Jun-2025 11:36:41	15022.023878	86.317804	none	NaN	NaN
