subject	run	trial	texture	category	image	responseKey	responseTime	trialOnset	itiOnset	trialEnd	date	triggerTimeStamp
222222	2	1	28	bathroom	SHINEd_sun_ahijqszoswveeyji.tif	none	NaN	1359846.922169	1359847.165986	1359849.164014	17-Oct-2024 12:21:35	1359840.887832
222222	2	2	43	bathroom	SHINEd_sun_apjevzvycyhuqghb.tif	none	NaN	1359849.171040	1359849.414769	1359851.412919	17-Oct-2024 12:21:37	1359840.887832
222222	2	3	49	bathroom	SHINEd_sun_asfwthctfqerjvxr.tif	none	NaN	1359851.416383	1359851.660060	1359853.658243	17-Oct-2024 12:21:39	1359840.887832
222222	2	4	21	bathroom	SHINEd_sun_aggnnqpdorgxpvce.tif	none	NaN	1359853.662204	1359853.906952	1359855.903930	17-Oct-2024 12:21:42	1359840.887832
222222	2	5	23	bathroom	SHINEd_sun_aghyqhbptboemmoq.tif	none	NaN	1359855.909610	1359856.154500	1359858.151438	17-Oct-2024 12:21:44	1359840.887832
222222	2	6	14	bathroom	SHINEd_sun_abapwbhyhkfixyex.tif	none	NaN	1359858.159158	1359858.404997	1359860.400884	17-Oct-2024 12:21:46	1359840.887832
222222	2	7	16	bathroom	SHINEd_sun_acduarbnmmoglmiv.tif	none	NaN	1359860.403497	1359860.647292	1359862.645378	17-Oct-2024 12:21:48	1359840.887832
222222	2	8	40	bathroom	SHINEd_sun_aofnryafpsjimzsb.tif	none	NaN	1359862.647871	1359862.891571	1359864.889595	17-Oct-2024 12:21:51	1359840.887832
222222	2	9	31	bathroom	SHINEd_sun_akiytfaagpdsphgz.tif	none	NaN	1359864.894359	1359865.138128	1359867.136068	17-Oct-2024 12:21:53	1359840.887832
222222	2	10	34	bathroom	SHINEd_sun_alkosphxlxwjwgjd.tif	none	NaN	1359867.139572	1359867.383339	1359869.381280	17-Oct-2024 12:21:55	1359840.887832
222222	2	11	47	bathroom	SHINEd_sun_apynckhmoftszqoq.tif	none	NaN	1359869.383794	1359869.627467	1359871.625592	17-Oct-2024 12:21:57	1359840.887832
222222	2	12	55	bathroom	SHINEd_sun_avhrdrntsqrjzccq.tif	none	NaN	1359871.628194	1359871.873574	1359873.869981	17-Oct-2024 12:21:59	1359840.887832
222222	2	13	132	livingroom	SHINEd_livingroom_030.tif	none	NaN	1359873.875124	1359874.120851	1359876.116969	17-Oct-2024 12:22:02	1359840.887832
222222	2	14	53	bathroom	SHINEd_sun_ausgutylgojavyoq.tif	none	NaN	1359876.121271	1359876.366757	1359878.362969	17-Oct-2024 12:22:04	1359840.887832
222222	2	15	17	bathroom	SHINEd_sun_acegryoqftbzowsg.tif	none	NaN	1359878.367316	1359878.610892	1359880.609044	17-Oct-2024 12:22:06	1359840.887832
222222	2	16	39	bathroom	SHINEd_sun_anryaplzeujmzfkd.tif	none	NaN	1359880.612244	1359880.856688	1359882.853977	17-Oct-2024 12:22:08	1359840.887832
222222	2	17	11	bathroom	SHINEd_labelme_sfxiulhjbhlyiyt.tif	none	NaN	1359882.857209	1359883.100721	1359885.099059	17-Oct-2024 12:22:11	1359840.887832
222222	2	18	56	bathroom	SHINEd_sun_awnqiikzaispgmwo.tif	none	NaN	1359885.102423	1359885.345961	1359887.344173	17-Oct-2024 12:22:13	1359840.887832
222222	2	19	148	livingroom	SHINEd_livingroom_059.tif	none	NaN	1359887.347480	1359887.592061	1359889.589232	17-Oct-2024 12:22:15	1359840.887832
222222	2	20	26	bathroom	SHINEd_sun_ahaulkltgpkeeemi.tif	none	NaN	1359889.591720	1359889.835297	1359891.833457	17-Oct-2024 12:22:17	1359840.887832
222222	2	21	54	bathroom	SHINEd_sun_auzqhkafidnkrwmo.tif	none	NaN	1359891.835965	1359892.079558	1359894.077749	17-Oct-2024 12:22:20	1359840.887832
222222	2	22	12	bathroom	SHINEd_sun_aapitsgbtktqubfy.tif	none	NaN	1359894.080330	1359894.323938	1359896.322129	17-Oct-2024 12:22:22	1359840.887832
222222	2	23	118	livingroom	SHINEd_livingroom_010.tif	none	NaN	1359896.324644	1359896.569391	1359898.566417	17-Oct-2024 12:22:24	1359840.887832
222222	2	24	35	bathroom	SHINEd_sun_alotolagknyrgtsk.tif	none	NaN	1359898.568873	1359898.812615	1359900.810760	17-Oct-2024 12:22:26	1359840.887832
222222	2	25	52	bathroom	SHINEd_sun_aunuadmjocsddsrl.tif	none	NaN	1359900.813191	1359901.057120	1359903.054911	17-Oct-2024 12:22:29	1359840.887832
222222	2	26	51	bathroom	SHINEd_sun_atstyziqcmkahyxk.tif	none	NaN	1359903.058481	1359903.303171	1359905.300317	17-Oct-2024 12:22:31	1359840.887832
222222	2	27	38	bathroom	SHINEd_sun_anhioqovhscjqqwb.tif	none	NaN	1359905.302690	1359905.547166	1359907.544533	17-Oct-2024 12:22:33	1359840.887832
222222	2	28	60	bathroom	SHINEd_sun_azqyogdvyhahyram.tif	none	NaN	1359907.547046	1359907.790717	1359909.788885	17-Oct-2024 12:22:35	1359840.887832
222222	2	29	25	bathroom	SHINEd_sun_agyqfjcfkdcydepw.tif	none	NaN	1359909.791622	1359910.035417	1359912.033422	17-Oct-2024 12:22:38	1359840.887832
222222	2	30	50	bathroom	SHINEd_sun_aspsyogrekjtfozg.tif	none	NaN	1359912.035916	1359912.280539	1359914.277628	17-Oct-2024 12:22:40	1359840.887832
222222	2	31	32	bathroom	SHINEd_sun_aleqenyvunhactkl.tif	none	NaN	1359914.280326	1359914.524029	1359916.522175	17-Oct-2024 12:22:42	1359840.887832
222222	2	32	33	bathroom	SHINEd_sun_aljolscmmzydegqp.tif	none	NaN	1359916.525789	1359916.769373	1359918.767590	17-Oct-2024 12:22:44	1359840.887832
222222	2	33	125	livingroom	SHINEd_livingroom_020.tif	none	NaN	1359918.770041	1359919.013754	1359921.011767	17-Oct-2024 12:22:47	1359840.887832
222222	2	34	27	bathroom	SHINEd_sun_ahcvzmoyaycdoftf.tif	none	NaN	1359921.014570	1359921.258203	1359923.256278	17-Oct-2024 12:22:49	1359840.887832
222222	2	35	59	bathroom	SHINEd_sun_axyrejkiiaqiurjk.tif	none	NaN	1359923.259650	1359923.503371	1359925.501481	17-Oct-2024 12:22:51	1359840.887832
222222	2	36	41	bathroom	SHINEd_sun_aoybiabnpadelefl.tif	none	NaN	1359925.506281	1359925.751802	1359927.748024	17-Oct-2024 12:22:53	1359840.887832
222222	2	37	30	bathroom	SHINEd_sun_ajlawzvmubibwbpy.tif	none	NaN	1359927.752444	1359927.996379	1359929.994196	17-Oct-2024 12:22:56	1359840.887832
222222	2	38	29	bathroom	SHINEd_sun_ahqjwnzgolcaoidx.tif	none	NaN	1359929.999103	1359930.244560	1359932.240841	17-Oct-2024 12:22:58	1359840.887832
222222	2	39	144	livingroom	SHINEd_livingroom_052.tif	none	NaN	1359932.244182	1359932.489672	1359934.485954	17-Oct-2024 12:23:00	1359840.887832
222222	2	40	13	bathroom	SHINEd_sun_aavhrsfjbserjtht.tif	none	NaN	1359934.489386	1359934.733229	1359936.731094	17-Oct-2024 12:23:02	1359840.887832
222222	2	41	24	bathroom	SHINEd_sun_agrwbmhcpmfuwmsg.tif	none	NaN	1359936.736025	1359936.981577	1359938.977936	17-Oct-2024 12:23:05	1359840.887832
